PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 40, filenames: A: frame0078.jpg & B: frame0079.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-0.01181448664,-1.595276166
4,7,0.2048422066,-1.840509831
4,10,0.4925654375,-2.26818571
4,13,0.7018069294,-2.679784496
4,16,0.8338602023,-2.82395476
4,19,0.9059031582,-2.761662365
4,22,0.9126798058,-2.56477493
4,25,0.9302888779,-2.287522022
4,28,0.9633869076,-1.932352031
4,31,0.9392808207,-1.53415536
4,34,0.8517081048,-1.233578777
4,37,0.6695901956,-0.9181898101
4,40,0.5040100299,-0.618736855
4,43,0.4233484181,-0.3551127908
4,46,0.3990999006,-0.08013889518
4,49,0.3603103217,0.2882097511
4,52,0.4043898238,0.6245013242
4,55,0.5570058047,0.7705110587
4,58,0.7239376534,0.7921053894
4,61,0.7826515122,0.7445711739
4,64,0.6170217639,0.6121262226
4,67,0.1809064452,0.4301100883
4,70,-0.3093774533,0.2602383952
4,73,-0.6967707406,0.1305806034
4,76,-0.8968818747,0.05391036637
4,79,-0.8061264592,0.06190593211
4,82,-0.4762495049,0.03822080743
4,85,-0.01149513263,-0.07836235339
4,88,0.3710690375,-0.1706414578
4,91,0.54500349,-0.2702179129
4,94,0.5383985563,-0.298623227
4,97,0.5353172147,-0.2603653261
4,100,0.6232632981,-0.1634398291
4,103,0.7553656941,0.02027964879
4,106,0.8036093975,0.3105424221
4,109,0.7378492237,0.6294444636
4,112,0.7107936913,0.9833392735
4,115,0.7897354116,1.382496736
4,118,0.8916544865,1.787230557
4,121,0.8735706451,2.135402615
4,124,0.8088002459,2.434393575
4,127,0.6581843668,2.628165688
4,130,0.2707767669,2.557025356
4,133,-0.2496388856,2.236477721
4,136,-0.6361053276,1.783135985
4,139,-0.8333735215,1.31035503
4,142,-0.8956887079,0.8657030637
4,145,-0.8898735282,0.435848723
4,148,-0.7859706209,-0.003430657235
4,151,-0.4941885034,-0.4907784121
4,154,-0.033205278,-0.9886931278
4,157,0.1260274832,-1.315172649
4,160,-0.1379569788,-1.364799847
4,163,-0.6053004788,-1.228200344
4,166,-1.090462225,-1.026023256
4,169,-1.515388931,-0.8224628319
4,172,-1.857061981,-0.6450141989
4,175,-2.096733408,-0.5129678395
4,178,-2.216002513,-0.4430869883
7,4,-0.2128856161,-1.314855762
7,7,0.1304148016,-1.630701384
7,10,0.5503820585,-2.228026879
7,13,0.790866483,-2.843613717
7,16,0.9119573992,-3.00325758
7,19,0.9616986699,-2.908244092
7,22,0.9121209179,-2.667700886
7,25,0.9111376731,-2.351347155
7,28,0.9682363355,-1.920670169
7,31,0.953961174,-1.406413158
7,34,0.8860392737,-1.149891956
7,37,0.6535385182,-0.8489468684
7,40,0.4412862254,-0.565615506
7,43,0.3466226154,-0.3315005591
7,46,0.331704705,-0.09625699256
7,49,0.2517924991,0.3328085362
7,52,0.2997237466,0.7494612598
7,55,0.51396661,0.8717051514
7,58,0.7585797878,0.8671178538
7,61,0.8899789414,0.816299026
7,64,0.7504263144,0.6492592231
7,67,0.1996386101,0.4176617151
7,70,-0.3988309241,0.221803262
7,73,-0.852016033,0.08954694978
7,76,-1.10123475,0.01085406703
7,79,-0.9795663387,0.07509710584
7,82,-0.5823565456,0.0653189214
7,85,0.001352428732,-0.1187215082
7,88,0.4560130208,-0.1980602023
7,91,0.6221226,-0.336709323
7,94,0.5324959084,-0.3637870272
7,97,0.4892833113,-0.3239519351
7,100,0.6019291599,-0.2444853702
7,103,0.7920106141,-0.07328233937
7,106,0.8442095841,0.2539566342
7,109,0.6971022017,0.5789445385
7,112,0.6313376915,0.9409160227
7,115,0.7463057826,1.374614668
7,118,0.9208595474,1.825631926
7,121,0.8988067558,2.196254943
7,124,0.8735765451,2.544856136
7,127,0.786023859,2.836904635
7,130,0.3193602503,2.76877712
7,133,-0.3777831694,2.378029757
7,136,-0.8195171436,1.834933939
7,139,-0.9892367603,1.310987209
7,142,-0.9958889956,0.8656562137
7,145,-0.9746934265,0.4488333283
7,148,-0.8707197962,0.02311319235
7,151,-0.5201413166,-0.505155182
7,154,0.17883182,-1.121559723
7,157,0.408498064,-1.525930377
7,160,0.03933485298,-1.538294971
7,163,-0.5489029024,-1.319747111
7,166,-1.115524017,-1.053473672
7,169,-1.587769795,-0.8088902956
7,172,-1.964756636,-0.6013837918
7,175,-2.229606991,-0.4467809133
7,178,-2.353231941,-0.3660270198
