PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 85, filenames: A: frame0168.jpg & B: frame0169.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-2.668412884,-0.6971887223
4,7,-2.685791277,-0.6771771652
4,10,-2.670362907,-0.6896738147
4,13,-2.575654542,-0.782663472
4,16,-2.437564889,-0.9391891695
4,19,-2.326547794,-1.14400406
4,22,-2.208575903,-1.324279744
4,25,-2.075755547,-1.377286541
4,28,-1.938234715,-1.269622542
4,31,-1.866684195,-0.9657354306
4,34,-1.930760301,-0.5998804249
4,37,-2.208277468,-0.4510710206
4,40,-2.560447455,-0.6248256921
4,43,-2.857152974,-1.156516354
4,46,-3.06773048,-1.730711775
4,49,-3.173462683,-2.051637682
4,52,-3.240475362,-2.17130619
4,55,-3.306029713,-2.144979481
4,58,-3.347538592,-2.061664412
4,61,-3.340691943,-2.00478712
4,64,-3.302561412,-2.035279172
4,67,-3.262203007,-2.162984626
4,70,-3.217128989,-2.394919745
4,73,-3.110956403,-2.619840919
4,76,-2.973898157,-2.62196598
4,79,-2.876577704,-2.530992195
4,82,-2.82658156,-2.486430442
4,85,-2.799692395,-2.511172807
4,88,-2.782553866,-2.532463953
4,91,-2.777421959,-2.483740569
4,94,-2.793427893,-2.345586577
4,97,-2.83285984,-2.189281218
4,100,-2.899189587,-2.098426899
4,103,-2.988482636,-2.113309137
4,106,-3.059028261,-2.146665135
4,109,-3.033865861,-1.977764705
4,112,-2.950622651,-1.766659419
4,115,-2.814550245,-1.591975881
4,118,-2.625482406,-1.23819549
4,121,-2.436750198,-0.8708786991
4,124,-2.313342543,-0.462296875
4,127,-2.344103995,0.01465072749
4,130,-2.54149087,0.6750117254
4,133,-2.549490516,1.04940777
4,136,-2.441518493,1.151673929
4,139,-2.348185351,1.101649053
4,142,-2.255408557,0.9801100071
4,145,-2.086944495,0.8057229067
4,148,-1.876060598,0.6120952034
4,151,-1.901970406,0.5382468313
4,154,-2.003141343,0.5184692212
4,157,-1.990853079,0.4344553056
4,160,-1.867514727,0.2434739766
4,163,-1.815474468,-0.003944328551
4,166,-1.854434521,-0.3068808289
4,169,-1.908487271,-0.6314550207
4,172,-1.940163511,-0.9620459063
4,175,-1.951725007,-1.243090025
4,178,-1.956012963,-1.402031248
7,4,-2.651125847,-0.7063271094
7,7,-2.714827936,-0.6416556343
7,10,-2.747651181,-0.6178228844
7,13,-2.648900247,-0.7284493205
7,16,-2.476650362,-0.9133641843
7,19,-2.365608306,-1.179610219
7,22,-2.234414467,-1.437416411
7,25,-2.07716144,-1.527056887
7,28,-1.887669229,-1.433690165
7,31,-1.768663166,-1.036459588
7,34,-1.795980687,-0.479823446
7,37,-2.139137535,-0.2259990765
7,40,-2.559974049,-0.3835805272
7,43,-2.889646509,-1.111671121
7,46,-3.120004894,-1.887575563
7,49,-3.201570478,-2.231595609
7,52,-3.258150162,-2.340480449
7,55,-3.345857643,-2.238484467
7,58,-3.406088445,-2.06127111
7,61,-3.383479986,-1.933608392
7,64,-3.315623756,-1.954608452
7,67,-3.257958775,-2.097429575
7,70,-3.220002959,-2.414877861
7,73,-3.084193018,-2.754244627
