PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 75, filenames: A: frame0148.jpg & B: frame0149.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-2.855185979,-0.9124772017
4,7,-2.837963473,-0.906635728
4,10,-2.798692115,-0.8860525564
4,13,-2.736785134,-0.8386250308
4,16,-2.689520014,-0.7676605354
4,19,-2.76933887,-0.7194898568
4,22,-3.05613599,-0.7584448802
4,25,-3.287582385,-0.8218767183
4,28,-3.187919484,-0.8162706393
4,31,-2.97759623,-0.776193771
4,34,-2.84534084,-0.6725766151
4,37,-2.664712433,-0.5028096949
4,40,-2.445515661,-0.353282359
4,43,-2.323431974,-0.3166671653
4,46,-2.32883922,-0.419112837
4,49,-2.37682013,-0.6687177794
4,52,-2.441836919,-1.086930717
4,55,-2.539051009,-1.628652966
4,58,-2.624985646,-1.949628441
4,61,-2.624104442,-2.156561323
4,64,-2.468495192,-2.252331634
4,67,-2.234888305,-2.307969539
4,70,-1.991572453,-2.354136481
4,73,-1.758912468,-2.345328646
4,76,-1.540712033,-2.230019378
4,79,-1.3947171,-2.025891542
4,82,-1.401672393,-1.767113762
4,85,-1.461204083,-1.358325617
4,88,-1.510134498,-0.7208987977
4,91,-1.55963437,-0.06767622132
4,94,-1.643370484,0.3484188183
4,97,-1.685296456,0.5501744638
4,100,-1.688352748,0.5923685911
4,103,-1.709476275,0.5223561803
4,106,-1.759123768,0.4288189051
4,109,-1.824365787,0.2917858555
4,112,-1.937957575,0.1000664793
4,115,-2.099377726,-0.0473805085
4,118,-2.250375588,-0.1412757841
4,121,-2.364679368,-0.20691496
4,124,-2.450817025,-0.253114449
4,127,-2.517522329,-0.2887341248
4,130,-2.553868797,-0.385374038
4,133,-2.537033789,-0.4504906797
4,136,-2.452764247,-0.4287031659
4,139,-2.311281275,-0.3640999802
4,142,-2.174498245,-0.4371734914
4,145,-2.137863316,-0.8410366248
4,148,-2.192599227,-1.290481435
4,151,-2.342531743,-1.537574204
4,154,-2.507518191,-1.717577745
4,157,-2.633424974,-1.960223371
4,160,-2.716135807,-2.218592571
4,163,-2.778996405,-2.369429894
4,166,-2.849198606,-2.366738267
4,169,-2.928867203,-2.29174625
4,172,-3.004228072,-2.233668393
4,175,-3.0560801,-2.212312901
4,178,-3.07990955,-2.209187523
7,4,-2.874158881,-0.9180233602
7,7,-2.860187259,-0.9244632705
7,10,-2.819950671,-0.9204071433
7,13,-2.733903382,-0.8747593016
7,16,-2.625482373,-0.7695689672
7,19,-2.665611625,-0.6697986548
7,22,-3.065040918,-0.7270417092
7,25,-3.422469622,-0.8377436596
7,28,-3.250807378,-0.8301672496
7,31,-2.984816301,-0.8226249122
7,34,-2.927793422,-0.7228371902
7,37,-2.740140401,-0.4883691764
7,40,-2.44713445,-0.260220053
7,43,-2.287933126,-0.1844493589
7,46,-2.30969658,-0.2832822869
7,49,-2.365222517,-0.552549015
7,52,-2.436385218,-1.020121254
7,55,-2.567327365,-1.723532844
7,58,-2.695403863,-1.994509906
7,61,-2.723372531,-2.213381461
7,64,-2.524200211,-2.301926016
7,67,-2.241234911,-2.364364326
7,70,-1.970894459,-2.44811238
7,73,-1.72943472,-2.470739567
7,76,-1.488571186,-2.358201438
7,79,-1.314913644,-2.163842272
7,82,-1.370477214,-1.972829713
7,85,-1.46189767,-1.594860758
7,88,-1.514734014,-0.7955352687
7,91,-1.56408257,0.05468296686
7,94,-1.694978027,0.5245566179
7,97,-1.745342291,0.7224445153
7,100,-1.73000467,0.7292682197
7,103,-1.740059357,0.5933199102
7,106,-1.783045478,0.4864843632
7,109,-1.823266837,0.3342221231
7,112,-1.928460277,0.07494630919
7,115,-2.111562216,-0.09088633046
7,118,-2.273605361,-0.1680749548
7,121,-2.382850009,-0.2117400866
7,124,-2.464774736,-0.236063009
7,127,-2.542053402,-0.2324150186
7,130,-2.598197592,-0.398572746
7,133,-2.593985639,-0.5116088216
7,136,-2.503116668,-0.476657004
7,139,-2.323785494,-0.3349568486
7,142,-2.131693001,-0.3303540308
7,145,-2.088492689,-0.8451587001
7,148,-2.146500537,-1.381959621
7,151,-2.343784073,-1.547722483
7,154,-2.544781829,-1.668814046
7,157,-2.672923462,-1.974410312
7,160,-2.733417001,-2.34221241
7,163,-2.770455347,-2.532934619
7,166,-2.836035482,-2.464187375
7,169,-2.928139625,-2.301860098
7,172,-3.021885682,-2.210757101
7,175,-3.079022545,-2.199303685
7,178,-3.099164444,-2.210674317
10,4,-2.911692265,-0.9232800587
10,7,-2.910492014,-0.9643786767
10,10,-2.885966481,-1.012362636
10,13,-2.781423925,-0.9890732292
10,16,-2.567463783,-0.8080494986
10,19,-2.481219098,-0.5459181413
