PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 42, filenames: A: frame0082.jpg & B: frame0083.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-4.224563993,-1.19777466
4,7,-4.148787422,-1.196463494
4,10,-3.977973125,-1.251250853
4,13,-3.694259696,-1.400202789
4,16,-3.348110677,-1.581140091
4,19,-2.989973432,-1.684169279
4,22,-2.660873699,-1.64297259
4,25,-2.418712387,-1.581572151
4,28,-2.310300302,-1.615095249
4,31,-2.285361753,-1.680857489
4,34,-2.314158736,-1.692130269
4,37,-2.376410212,-1.608146492
4,40,-2.464027119,-1.421730663
4,43,-2.552185397,-1.184562267
4,46,-2.62388342,-0.9479033942
4,49,-2.678495244,-0.7132967421
4,52,-2.719825086,-0.5330820092
4,55,-2.742137615,-0.4912119893
4,58,-2.698476244,-0.5820624913
4,61,-2.483725543,-0.7204440584
4,64,-2.083200795,-0.7724529464
4,67,-1.895783526,-0.6934279671
4,70,-2.013796378,-0.511625862
4,73,-2.241160179,-0.3482896431
4,76,-2.440216253,-0.2782288797
4,79,-2.577313547,-0.3283650849
4,82,-2.662818237,-0.5048495407
4,85,-2.711844892,-0.7790426394
4,88,-2.724318309,-1.018913123
4,91,-2.666184132,-1.030979202
4,94,-2.580039475,-0.8933241083
4,97,-2.472589712,-0.7192321376
4,100,-2.331940748,-0.558716722
4,103,-2.151813141,-0.4014788724
4,106,-1.935458873,-0.201566874
4,109,-1.692103691,0.06021441372
4,112,-1.451587425,0.2821442401
4,115,-1.300980023,0.2904378366
4,118,-1.337838283,-0.0007135892619
4,121,-1.464962792,-0.3812494028
4,124,-1.649344794,-0.5906962549
4,127,-1.885589558,-0.4266087619
4,130,-1.957578148,-0.1664385886
4,133,-1.934914911,0.01597942234
4,136,-1.904430049,0.1079094555
4,139,-1.886672806,0.2351976501
4,142,-1.899838545,0.3954706589
4,145,-1.950170832,0.5390496463
4,148,-2.07647655,0.6218833472
4,151,-2.319525979,0.7010362712
4,154,-2.514600433,0.622020193
4,157,-2.636117104,0.4643841992
4,160,-2.71186468,0.3261294577
4,163,-2.771586354,0.2548969465
4,166,-2.843793793,0.2511625276
4,169,-2.92154834,0.2797511928
4,172,-2.988282042,0.314179987
4,175,-3.029932814,0.3384612674
4,178,-3.042620201,0.3439220154
7,4,-4.33719428,-1.179326854
7,7,-4.267781194,-1.142540658
7,10,-4.095096171,-1.183393276
7,13,-3.76286485,-1.386911138
7,16,-3.362280044,-1.657583332
7,19,-2.957309794,-1.815085809
7,22,-2.584793238,-1.705815778
7,25,-2.318980328,-1.57824263
7,28,-2.230666558,-1.636418162
7,31,-2.219083229,-1.756736261
7,34,-2.263367417,-1.804199537
7,37,-2.33947221,-1.725357714
7,40,-2.452376171,-1.4938829
7,43,-2.559690172,-1.204249067
7,46,-2.637719477,-0.94701788
7,49,-2.694852821,-0.6600639421
7,52,-2.744190559,-0.409850637
7,55,-2.790311834,-0.3736579534
7,58,-2.782061996,-0.5346985212
7,61,-2.54399892,-0.7702912496
7,64,-1.945374764,-0.8624462577
7,67,-1.711631202,-0.7576463537
7,70,-1.930194792,-0.4973962618
7,73,-2.244787902,-0.2762874282
7,76,-2.478540943,-0.1766850145
7,79,-2.615608051,-0.2182368745
7,82,-2.681443389,-0.4196425236
7,85,-2.702434567,-0.7910688461
7,88,-2.711658893,-1.166422475
7,91,-2.650771076,-1.16101716
7,94,-2.59079234,-0.9521988413
7,97,-2.506775785,-0.7265552727
7,100,-2.371708223,-0.5585706843
7,103,-2.181044735,-0.4259509356
7,106,-1.94551337,-0.2267647973
7,109,-1.673992423,0.1179567325
7,112,-1.387208161,0.4541529691
7,115,-1.197950984,0.4974345678
7,118,-1.285150523,0.07856441446
7,121,-1.43979864,-0.4488011773
7,124,-1.634508232,-0.7591982806
7,127,-1.955125873,-0.4792210566
7,130,-1.985474569,-0.1269748271
7,133,-1.908606348,0.07494582366
7,136,-1.85718246,0.1127319853
7,139,-1.832994929,0.2318583022
7,142,-1.852771599,0.4025577877
7,145,-1.89730423,0.5596227173
7,148,-2.016019608,0.6211676294
7,151,-2.334856542,0.7601496915
7,154,-2.553927558,0.6455559621
7,157,-2.670464298,0.435516684
7,160,-2.729801168,0.2630538578
7,163,-2.767627957,0.1904575211
7,166,-2.840421442,0.2150942212
7,169,-2.930370096,0.2694754765
7,172,-3.010234051,0.3219762887
7,175,-3.056028337,0.3567723234
7,178,-3.057004207,0.3549974718
10,4,-4.53210461,-1.204999969
10,7,-4.459652982,-1.086871228
