PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 58, filenames: A: frame0114.jpg & B: frame0115.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-2.422152563,-2.627401305
4,7,-2.46212753,-2.470288759
4,10,-2.513464388,-2.2000679
4,13,-2.532143479,-1.847363532
4,16,-2.48664944,-1.394696392
4,19,-2.419432845,-0.8356041054
4,22,-2.425962427,-0.3348407257
4,25,-2.490413568,-0.2374287498
4,28,-2.502228451,-0.5647545982
4,31,-2.365202872,-0.908832104
4,34,-2.199180626,-1.047380647
4,37,-2.177139742,-0.9099232002
4,40,-2.218490358,-0.6546713322
4,43,-2.262644038,-0.3557445458
4,46,-2.319296315,0.03415856819
4,49,-2.35208283,0.4636298927
4,52,-2.334213895,0.8517756513
4,55,-2.261499308,1.119096775
4,58,-2.145595571,1.184186998
4,61,-2.008989913,0.9807444184
4,64,-1.894931798,0.5888177118
4,67,-1.838369146,0.2244858067
4,70,-1.833392233,-0.04243991693
4,73,-1.852030147,-0.3090200175
4,76,-1.883616369,-0.6109400474
4,79,-1.933725869,-0.9016107028
4,82,-2.036243804,-1.12363666
4,85,-2.134605441,-1.284348176
4,88,-2.191186426,-1.440960683
4,91,-2.20217046,-1.600053218
4,94,-2.175876861,-1.711444138
4,97,-2.120638011,-1.68758188
4,100,-2.057743768,-1.490994141
4,103,-2.033811343,-1.269226247
4,106,-2.051502344,-1.088661785
4,109,-2.107232041,-0.9540932371
4,112,-2.188895828,-0.856092561
4,115,-2.227042636,-0.7370849949
4,118,-2.110535395,-0.5343268807
4,121,-1.945771229,-0.4298550978
4,124,-1.808621809,-0.5524030819
4,127,-1.710230329,-0.6866407673
4,130,-1.602265623,-0.4507106437
4,133,-1.512319168,-0.06887258536
4,136,-1.531845833,0.1641429766
4,139,-1.683958263,0.230933469
4,142,-1.909593429,0.2171753482
4,145,-2.134977238,0.1984152831
4,148,-2.349861125,0.2031452845
4,151,-2.564084754,0.1844473243
4,154,-2.746682566,0.1129236807
4,157,-2.855539987,0.01253941235
4,160,-2.841538706,-0.0463555113
4,163,-2.739056314,0.03396026107
4,166,-2.602739991,0.217507947
4,169,-2.458924371,0.4367784808
4,172,-2.315225928,0.634002711
4,175,-2.19246796,0.7820086327
4,178,-2.123472233,0.8546876689
7,4,-2.378297578,-2.82493984
7,7,-2.445964415,-2.624611761
7,10,-2.537636746,-2.311390296
7,13,-2.585327134,-1.937771443
7,16,-2.522346215,-1.443633273
7,19,-2.414526755,-0.7534281961
7,22,-2.451234161,-0.08066560096
7,25,-2.605882085,-0.002657414956
7,28,-2.663673121,-0.5768829329
7,31,-2.440762183,-1.052844265
7,34,-2.164615058,-1.21342125
7,37,-2.152872216,-0.9938096906
7,40,-2.216380529,-0.6999170245
7,43,-2.264047858,-0.4251605117
