PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 57, filenames: A: frame0112.jpg & B: frame0113.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-3.180125432,-1.11118243
4,7,-3.132143112,-1.130687786
4,10,-3.051628617,-1.093786947
4,13,-2.963841012,-0.9040807228
4,16,-2.881621055,-0.6578389323
4,19,-2.843649058,-0.4999139591
4,22,-2.85518075,-0.4059441682
4,25,-2.919211278,-0.4558936473
4,28,-3.093407323,-0.6445484165
4,31,-3.374982503,-0.8503225071
4,34,-3.556048507,-1.033967475
4,37,-3.553475903,-1.20103943
4,40,-3.423121682,-1.342281084
4,43,-3.213473128,-1.448280421
4,46,-2.919922877,-1.559651117
4,49,-2.537807883,-1.657568842
4,52,-2.214834353,-1.561624169
4,55,-2.059691456,-1.308069105
4,58,-2.043304302,-1.055473603
4,61,-2.167427963,-0.8682871918
4,64,-2.341495458,-0.7192589263
4,67,-2.492304576,-0.5899474894
4,70,-2.617555345,-0.5822026601
4,73,-2.741581884,-0.7323014381
4,76,-2.869023874,-0.8478365731
4,79,-2.964193955,-0.8561261782
4,82,-2.967797012,-0.7649963233
4,85,-2.874718903,-0.5951834254
4,88,-2.668545679,-0.3460868975
4,91,-2.424473961,-0.05419297415
4,94,-2.215592588,0.2321466604
4,97,-2.099193719,0.343791985
4,100,-2.134938172,0.1638741471
4,103,-2.230192908,-0.06579446668
4,106,-2.321647525,-0.3058336048
4,109,-2.385774684,-0.449517255
4,112,-2.409560454,-0.5056657175
4,115,-2.34100601,-0.5140126818
4,118,-2.058792865,-0.4876329863
4,121,-1.502708239,-0.4845120972
4,124,-0.6705127635,-0.4195267132
4,127,0.3224361759,-0.3446899373
4,130,1.111465061,-0.299812409
4,133,1.460013617,-0.2551198346
4,136,1.337054015,-0.2314797561
4,139,0.9089450563,-0.2233231928
4,142,0.5500704703,-0.1324540315
4,145,0.463983754,0.1138165839
4,148,0.6186903155,0.4900605058
4,151,0.7177350201,0.9082508285
4,154,0.5557690028,1.127161937
4,157,0.184463285,1.015030455
4,160,-0.4486852706,0.5305802539
4,163,-1.218101549,-0.008209368639
4,166,-2.142261615,-0.3398396313
4,169,-3.384781577,-0.4440445169
4,172,-5.126234379,-0.3949779751
4,175,-7.249130972,-0.145966262
4,178,-9.003646017,0.1395922618
7,4,-3.220100047,-1.108514613
7,7,-3.161813832,-1.164447177
7,10,-3.066497679,-1.171200031
7,13,-2.971952971,-0.9386250892
