PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 61, filenames: A: frame0120.jpg & B: frame0121.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-2.071504778,-2.279218273
4,7,-2.254906653,-2.049263463
4,10,-2.562425843,-1.692776492
4,13,-2.861263373,-1.300658836
4,16,-3.004892757,-0.9894267945
4,19,-2.887218761,-0.8444874379
4,22,-2.651359305,-0.719736873
4,25,-2.493947402,-0.5320618867
4,28,-2.567803856,-0.4262260022
4,31,-2.75607988,-0.4009851041
4,34,-2.928347035,-0.4492479684
4,37,-2.998884037,-0.5619462069
4,40,-2.991353517,-0.6780019196
4,43,-2.98849868,-0.7825208112
4,46,-3.004271105,-0.8696695513
4,49,-2.987477755,-1.006721676
4,52,-2.938656834,-1.161407548
4,55,-2.897260499,-1.324444661
4,58,-2.87714591,-1.50118656
4,61,-2.867484002,-1.674504311
4,64,-2.841775603,-1.772509268
4,67,-2.769038532,-1.71007811
4,70,-2.676458564,-1.526601965
4,73,-2.585376956,-1.264520261
4,76,-2.503024075,-1.002439826
4,79,-2.432226064,-0.9095511259
4,82,-2.397103796,-0.8674503619
4,85,-2.435414343,-0.6876491501
4,88,-2.509562037,-0.4420069494
4,91,-2.582556367,-0.2159740115
4,94,-2.63429138,-0.04419772874
4,97,-2.664114015,0.07273665527
4,100,-2.684381163,0.1310810828
4,103,-2.713579443,0.1489159998
4,106,-2.76338069,0.1330292945
4,109,-2.785898775,0.07095839013
4,112,-2.753418929,0.0934924468
4,115,-2.682525913,0.2656553702
4,118,-2.625835098,0.4867770416
4,121,-2.612979028,0.6936362286
4,124,-2.648529568,0.8606835084
4,127,-2.703811463,0.9766637109
4,130,-2.732691813,1.095763087
4,133,-2.773381623,1.213234158
4,136,-2.855045056,1.315384149
4,139,-2.975354918,1.350109533
4,142,-3.109781936,1.27153256
4,145,-3.232773254,1.070239748
4,148,-3.362039832,0.77422041
4,151,-3.500333217,0.4680302135
4,154,-3.622869876,0.1781085477
4,157,-3.610332862,-0.07650023918
4,160,-3.378695165,-0.3196381268
4,163,-2.955135481,-0.3917657146
4,166,-2.725420021,-0.4862033328
4,169,-2.841448159,-0.5501997703
4,172,-3.194706239,-0.630577557
4,175,-3.388302712,-0.6821471482
4,178,-3.438969934,-0.703340216
7,4,-1.896402627,-2.527212193
7,7,-2.14891002,-2.188426863
7,10,-2.580727564,-1.725861333
7,13,-2.986018379,-1.23861234
7,16,-3.174534304,-0.874601042
7,19,-2.97239485,-0.7966974782
7,22,-2.625466239,-0.7105418041
7,25,-2.387268387,-0.4641308446
7,28,-2.506173489,-0.356934552
7,31,-2.7526408,-0.3306225152
7,34,-2.962155886,-0.386974445
7,37,-3.021782171,-0.5358916005
7,40,-2.976258398,-0.6716893242
7,43,-2.960708696,-0.793722009
7,46,-2.991927445,-0.8481428516
7,49,-2.97533518,-0.9914242905
7,52,-2.918238471,-1.148394946
7,55,-2.879679304,-1.314872991
7,58,-2.867953241,-1.516933451
7,61,-2.8660441,-1.752211299
7,64,-2.847646651,-1.913923899
7,67,-2.765363275,-1.83764102
7,70,-2.665768089,-1.613118767
7,73,-2.571955605,-1.269586212
7,76,-2.490952355,-0.8797403629
7,79,-2.415506522,-0.8434699583
7,82,-2.370033663,-0.9143946431
7,85,-2.425840482,-0.7160369744
7,88,-2.522658709,-0.4251449693
7,91,-2.614314952,-0.1651358096
7,94,-2.668028107,0.01935780433
7,97,-2.681672167,0.1363889272
7,100,-2.676582627,0.1645262821
7,103,-2.687810088,0.1576612787
7,106,-2.755637677,0.1396349719
7,109,-2.792672488,0.026488045
7,112,-2.753543893,0.04063390567
7,115,-2.656342946,0.2640475132
7,118,-2.580636474,0.5138709503
7,121,-2.559935524,0.7393743582
7,124,-2.605623887,0.92675404
7,127,-2.683061054,1.022146986
7,130,-2.703117901,1.132325318
7,133,-2.739191354,1.250569781
7,136,-2.828256798,1.39117738
7,139,-2.959206024,1.464086774
7,142,-3.093325891,1.391274989
7,145,-3.194503272,1.163126127
7,148,-3.324786123,0.8136466155
7,151,-3.498034785,0.4823760242
7,154,-3.700418613,0.17034507
7,157,-3.736029641,-0.0850017771
7,160,-3.481881361,-0.3943662644
7,163,-2.868811245,-0.3873912662
7,166,-2.550452516,-0.5060368304
7,169,-2.714675435,-0.5488807931
7,172,-3.256677328,-0.6442585978
7,175,-3.470921443,-0.6973253243
7,178,-3.497488248,-0.7170440182
10,4,-1.471048948,-3.088327782
10,7,-1.849582491,-2.476791515
10,10,-2.51774075,-1.811331468
10,13,-3.083292505,-1.16688734
10,16,-3.322426078,-0.7052078375
10,19,-3.022073174,-0.7329411854
10,22,-2.588149546,-0.686356377
10,25,-2.2776688,-0.3505880408
10,28,-2.46209166,-0.2688854448
10,31,-2.738184352,-0.2303846895
10,34,-2.948968341,-0.2897489255
10,37,-2.975768855,-0.4889817451
10,40,-2.879004987,-0.6512556817
10,43,-2.837055499,-0.8481590815
10,46,-2.876110415,-0.8370271226
10,49,-2.858981591,-0.9810439845
10,52,-2.820825738,-1.122205668
10,55,-2.819996174,-1.2700027
10,58,-2.834770974,-1.491560817
10,61,-2.832760004,-1.829655212
10,64,-2.810228763,-2.117135214
10,67,-2.727495916,-2.022749106
10,70,-2.636017115,-1.751402109
10,73,-2.551699669,-1.275848184
10,76,-2.494664459,-0.562446007
10,79,-2.44052359,-0.6136900643
10,82,-2.392767871,-0.8863943988
10,85,-2.456573829,-0.6561687304
10,88,-2.570187141,-0.3320520852
10,91,-2.687362318,-0.04411324798
10,94,-2.733013657,0.1340694034
10,97,-2.695782416,0.2310988708
10,100,-2.618431789,0.1522854791
10,103,-2.574013332,0.08170879199
10,106,-2.664167478,0.1090136063
10,109,-2.726680461,-0.02804746531
10,112,-2.690141051,0.05429844626
10,115,-2.566637816,0.360766216
10,118,-2.471156667,0.6039488366
10,121,-2.430581902,0.8281080751
10,124,-2.47740019,1.07414418
10,127,-2.588050759,1.13709633
10,130,-2.608552639,1.205007867
10,133,-2.654931028,1.282026707
10,136,-2.758393746,1.490419924
10,139,-2.885318952,1.641259907
10,142,-2.972251164,1.585083726
10,145,-2.981366302,1.322476045
10,148,-3.092775874,0.9112469762
10,151,-3.328671477,0.5777238495
10,154,-3.675884259,0.2340848274
10,157,-3.810726737,-0.01667933167
10,160,-3.614508809,-0.4514815407
10,163,-2.796231015,-0.3383109991
10,166,-2.384932202,-0.5558078142
10,169,-2.568408567,-0.5625886136
10,172,-3.33710656,-0.6682569282
10,175,-3.534770649,-0.7140212597
10,178,-3.526703577,-0.7322101269
13,4,-0.7100017887,-3.979156216
13,7,-1.22542551,-2.855353391
13,10,-2.181066364,-1.950090347
13,13,-2.82722147,-1.208457861
13,16,-2.934585468,-0.7214356452
13,19,-2.750873211,-0.7279400566
13,22,-2.543265999,-0.5467691129
13,25,-2.441756028,-0.3107452748
13,28,-2.566470384,-0.2786695746
13,31,-2.694787686,-0.2037400518
13,34,-2.73701632,-0.2743810868
13,37,-2.737525003,-0.4386787948
13,40,-2.694562991,-0.5876472785
13,43,-2.603533151,-0.9753437762
13,46,-2.537134195,-0.9416089508
13,49,-2.505447738,-1.021061927
13,52,-2.596927294,-1.095507495
13,55,-2.717597997,-1.15436403
13,58,-2.798484601,-1.315323999
13,61,-2.772920362,-1.721562623
13,64,-2.675449676,-2.122767645
13,67,-2.659444706,-2.062779408
13,70,-2.610574319,-1.815543363
13,73,-2.548118861,-1.278162907
13,76,-2.545838401,-0.1052184494
13,79,-2.579114663,-0.1387158891
13,82,-2.6044681,-0.45220071
13,85,-2.563699357,-0.2619118347
13,88,-2.628971054,-0.08939995286
13,91,-2.761805566,0.1369628404
13,94,-2.773440564,0.2281894864
13,97,-2.630153895,0.2514571307
13,100,-2.419172236,-0.105920057
13,103,-2.31884164,-0.2791499675
13,106,-2.413291491,-0.118298334
13,109,-2.506175948,-0.0629041016
13,112,-2.506660545,0.3582973866
13,115,-2.415122131,0.6505179018
13,118,-2.328407225,0.7356216391
13,121,-2.253081869,0.8532615009
13,124,-2.257216611,1.201055465
13,127,-2.342013183,1.296253779
13,130,-2.444216998,1.241092839
13,133,-2.54410598,1.170606798
13,136,-2.652362961,1.44541235
13,139,-2.707119697,1.700660177
13,142,-2.606606839,1.692190098
13,145,-2.398268816,1.410770962
13,148,-2.459056814,1.074561021
13,151,-2.811509635,0.8460176733
13,154,-3.269363737,0.5097056791
13,157,-3.493008248,0.1558266032
13,160,-3.459500038,-0.2069672337
13,163,-2.9773117,-0.3561551647
13,166,-2.611080967,-0.6703434241
13,169,-2.677082083,-0.7179465707
13,172,-3.139970549,-0.7059727907
13,175,-3.356978453,-0.7257507978
13,178,-3.404257617,-0.7469789403
16,4,0.2586818551,-4.838988159
16,7,-0.3620021742,-3.113284608
16,10,-1.525093281,-2.033816441
16,13,-2.257617863,-1.32227365
