PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 37, filenames: A: frame0072.jpg & B: frame0073.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-3.473683057,-1.155546107
4,7,-3.423516025,-1.058542408
4,10,-3.332207856,-0.865515053
4,13,-3.219112223,-0.6018576595
4,16,-3.108854518,-0.3476058227
4,19,-2.995552587,-0.1457312479
4,22,-2.855991495,0.06837886616
4,25,-2.712353283,0.3383207485
4,28,-2.63827666,0.53991823
4,31,-2.673712065,0.6136601114
4,34,-2.837684457,0.636392571
4,37,-3.131021976,0.7484421537
4,40,-3.40944405,0.8039255081
4,43,-3.515253423,0.734760922
4,46,-3.436269029,0.5435021011
4,49,-3.382319453,0.4275417791
4,52,-3.503664352,0.5779986534
4,55,-3.521210765,0.7409813738
4,58,-3.159279289,0.65105673
4,61,-2.701430909,0.5367291374
4,64,-2.398242197,0.6652576003
4,67,-2.171834249,1.012813933
4,70,-1.965292791,1.389295074
4,73,-1.889036708,1.464186285
4,76,-1.948236176,1.313182607
4,79,-2.048147334,1.063558492
4,82,-2.160218693,0.8737664866
4,85,-2.301677387,0.8332147812
4,88,-2.395684892,0.8586070527
4,91,-2.384302267,0.837277248
4,94,-2.336784382,0.7992256759
4,97,-2.294193167,0.7529183471
4,100,-2.287693613,0.6755528034
4,103,-2.382219351,0.5635127739
4,106,-2.683377792,0.4084974314
4,109,-2.921822847,0.2451975973
4,112,-2.9232487,0.110880575
4,115,-2.676425919,0.04713521466
4,118,-2.323785509,0.05581830964
4,121,-1.993524438,0.03061792374
4,124,-1.713365469,-0.01322524053
4,127,-1.431731967,0.01780019468
4,130,-1.074572232,0.06791901212
4,133,-0.6092684541,0.1106531406
4,136,-0.153410761,0.1074591336
4,139,0.1097348079,0.154834714
4,142,0.1455120402,0.1778731744
4,145,0.04584159768,0.2098075715
4,148,0.00287298999,0.271590408
4,151,-0.08634755583,0.3801609205
4,154,-0.2115402088,0.4504126143
4,157,-0.4424609102,0.4378347838
4,160,-0.8438051904,0.3659832843
4,163,-1.365187323,0.2981940406
4,166,-1.775301975,0.2659736928
4,169,-2.047726224,0.2659607937
4,172,-2.27698877,0.2822511371
4,175,-2.453926716,0.2988409804
4,178,-2.551226333,0.3084215848
7,4,-3.526131359,-1.273122627
7,7,-3.462776361,-1.166935548
7,10,-3.348529186,-0.9402077982
7,13,-3.212926892,-0.6062110788
7,16,-3.106886359,-0.3176867153
7,19,-3.008546335,-0.1596557089
7,22,-2.849679549,0.02055970864
7,25,-2.650484342,0.364711675
7,28,-2.538094621,0.6235844345
7,31,-2.564571349,0.6904777095
7,34,-2.752914312,0.685133584
7,37,-3.144364868,0.870502703
7,40,-3.528458239,0.9396024446
7,43,-3.666680753,0.8495465862
7,46,-3.483777907,0.531765362
7,49,-3.344868292,0.2863967183
7,52,-3.566488003,0.512086026
7,55,-3.679270099,0.7654288057
7,58,-3.188885832,0.5874370637
7,61,-2.626776902,0.3587108904
7,64,-2.360098436,0.4939541095
7,67,-2.151185711,0.9468623052
7,70,-1.86789828,1.52551649
7,73,-1.766924984,1.61745694
7,76,-1.885431878,1.40766692
7,79,-2.033838049,1.044077552
7,82,-2.167496454,0.77702652
7,85,-2.348951258,0.759410346
7,88,-2.456391183,0.8445538397
7,91,-2.398192875,0.8288274136
7,94,-2.31804079,0.8108055804
7,97,-2.254501943,0.7925060631
7,100,-2.238476426,0.7180191592
7,103,-2.331029698,0.5979486949
7,106,-2.804779631,0.4142008636
7,109,-3.17312215,0.2229843074
7,112,-3.218904204,0.0600224162
7,115,-2.913937719,-0.01096163397
7,118,-2.473952865,0.04595899003
7,121,-2.100534274,0.01853498707
7,124,-1.833519025,-0.06349720878
7,127,-1.594922632,-0.005114491828
7,130,-1.268816737,0.06405405181
7,133,-0.7499825008,0.1341591259
7,136,-0.1621298772,0.09102015438
7,139,0.1872494406,0.1613537892
7,142,0.1840490513,0.1648734264
7,145,-0.05333114864,0.2045084409
7,148,-0.07501451406,0.2877821471
7,151,-0.1300976719,0.4534276478
7,154,-0.1889498512,0.5392930634
7,157,-0.3761267329,0.4951232546
7,160,-0.802497174,0.3723651802
7,163,-1.439098253,0.2785463667
7,166,-1.880220166,0.2442753742
7,169,-2.124992189,0.2541257604
7,172,-2.360984773,0.2833681353
7,175,-2.55089461,0.3087875525
7,178,-2.65882461,0.3224448358
10,4,-3.642634061,-1.526469816
10,7,-3.549973572,-1.409136227
10,10,-3.386532336,-1.127412591
10,13,-3.199760756,-0.6316739009
10,16,-3.117909859,-0.2577070839
10,19,-3.076002497,-0.1899363914
10,22,-2.900285822,-0.09546380408
10,25,-2.606556223,0.4213849688
10,28,-2.426868179,0.8274285981
10,31,-2.438887844,0.9339544345
10,34,-2.659425078,0.9472518143
10,37,-3.176102638,1.244051185
10,40,-3.707286419,1.234414493
10,43,-3.953009056,1.116716731
10,46,-3.597026903,0.5847851015
10,49,-3.281528178,0.05639505568
10,52,-3.578305293,0.3150228957
10,55,-3.7643671,0.6222820293
10,58,-3.106436537,0.3811881301
10,61,-2.49594235,0.03836593949
10,64,-2.378675355,0.1587287502
10,67,-2.235899902,0.6773747743
10,70,-1.785736348,1.584964594
10,73,-1.593272623,1.742799998
10,76,-1.826823926,1.493678211
10,79,-2.079571783,0.9511998772
10,82,-2.256102165,0.5570573038
10,85,-2.480368631,0.5588820251
10,88,-2.575124691,0.7414213461
10,91,-2.426854049,0.7342885337
10,94,-2.313958171,0.7930423176
10,97,-2.237452419,0.8626698937
10,100,-2.273944061,0.7961937884
10,103,-2.403676044,0.6514016781
10,106,-3.205233182,0.4193781785
10,109,-3.813657493,0.1958906675
10,112,-4.029425708,-0.01800318595
10,115,-3.720283828,-0.13269128
10,118,-3.155572342,0.001572411443
