PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 81, filenames: A: frame0160.jpg & B: frame0161.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,0.5484734704,-0.06534917829
4,7,0.6841964078,-0.08194683107
4,10,0.9349923191,-0.1152539764
4,13,1.229666993,-0.1389619597
4,16,1.425826716,-0.1277527289
4,19,1.511506566,-0.1248626227
4,22,1.260943707,-0.1112812943
4,25,0.6339462695,-0.09128358436
4,28,-0.2133851132,-0.2198182464
4,31,-0.9511552728,-0.5301678024
4,34,-1.425759026,-0.9821483511
4,37,-1.714721852,-1.475224872
4,40,-1.915899345,-1.820408005
4,43,-2.052710689,-1.814408874
4,46,-2.179763034,-1.711960558
4,49,-2.337174276,-1.772849628
4,52,-2.537330631,-2.014312007
4,55,-2.774431833,-2.243677101
4,58,-3.010019831,-2.374238464
4,61,-3.178848582,-2.352676759
4,64,-3.270617232,-2.30015515
4,67,-3.288020263,-2.47426537
4,70,-3.216726009,-2.443283146
4,73,-3.025529848,-2.20225715
4,76,-2.750444352,-1.939736974
4,79,-2.614648544,-1.57864463
4,82,-2.689848079,-1.592855657
4,85,-2.908689761,-1.74301307
4,88,-3.072479255,-1.725881556
4,91,-3.212387619,-1.501280711
4,94,-3.381219386,-1.132562406
4,97,-3.511020723,-0.7891070337
4,100,-3.424133147,-0.4999587015
4,103,-3.121432889,-0.1865139777
4,106,-2.774934716,0.1768365704
4,109,-2.484042171,0.5177989324
4,112,-2.279500856,0.7382482025
4,115,-2.152118116,0.8848098503
4,118,-2.082974032,1.022115154
4,121,-2.053761278,1.167931737
4,124,-2.055228345,1.310063973
4,127,-2.098320462,1.415334541
4,130,-2.204911489,1.463137925
4,133,-2.368188388,1.428758548
4,136,-2.504194524,1.171542507
4,139,-2.491535441,0.5998698766
4,142,-2.326940652,0.1136616508
4,145,-2.091612986,-0.180197823
4,148,-1.815520902,-0.279297702
4,151,-1.528017313,-0.2264896439
4,154,-1.209122667,-0.05280507014
4,157,-0.7771277561,0.1151311331
4,160,-0.1265881028,0.2170606535
4,163,0.7005121274,0.2638790218
4,166,1.383929903,0.3040775322
4,169,1.720313547,0.3852968327
4,172,1.660473267,0.4657860819
4,175,1.318489846,0.5421830676
4,178,1.050304175,0.5854402531
7,4,0.4582502275,-0.05361248452
7,7,0.6021064057,-0.06481820752
7,10,0.8740570095,-0.1018784604
7,13,1.220982535,-0.1288145126
7,16,1.426262059,-0.09830509373
7,19,1.609393323,-0.09544100739
7,22,1.374501061,-0.05803373518
7,25,0.6669420446,0.05058317576
7,28,-0.3398117323,-0.06959082596
7,31,-1.146523561,-0.4322320988
7,34,-1.561991864,-0.9623044893
7,37,-1.765298703,-1.558294938
7,40,-1.920835399,-1.988699711
7,43,-2.025101303,-1.841453754
7,46,-2.135437139,-1.587809404
7,49,-2.290513383,-1.64547589
7,52,-2.499288911,-2.023069139
7,55,-2.764857141,-2.32677137
7,58,-3.045320439,-2.50067139
7,61,-3.236613091,-2.431224415
7,64,-3.33692975,-2.281942359
7,67,-3.356291965,-2.641791829
7,70,-3.281382206,-2.603673653
7,73,-3.056327204,-2.248663495
7,76,-2.676113145,-1.965618086
7,79,-2.501462321,-1.343687771
7,82,-2.600668361,-1.457957778
7,85,-2.903821051,-1.814177662
7,88,-3.062943709,-1.882906267
7,91,-3.185798857,-1.636151174
7,94,-3.384469899,-1.137872224
7,97,-3.588353116,-0.7391983513
7,100,-3.502268389,-0.4736316527
7,103,-3.126049921,-0.1807449346
7,106,-2.723073067,0.230458106
7,109,-2.399594405,0.6406806761
7,112,-2.193652954,0.8293188247
7,115,-2.083138377,0.91985762
7,118,-2.036093456,1.031860733
7,121,-2.019787027,1.187258824
7,124,-2.013608126,1.367476446
7,127,-2.040082869,1.500054699
7,130,-2.153669219,1.55662426
7,133,-2.372135998,1.570998287
7,136,-2.574383904,1.320264194
7,139,-2.567266676,0.5368542452
7,142,-2.370547314,-0.02920397886
7,145,-2.116959333,-0.3413312537
7,148,-1.818531596,-0.4276627846
7,151,-1.537021832,-0.3569021271
7,154,-1.269546515,-0.10600333
7,157,-0.9059570279,0.1306676757
7,160,-0.2486390139,0.2654433933
7,163,0.7168342064,0.2984646316
7,166,1.495336078,0.3094550756
7,169,1.853223228,0.4048007649
7,172,1.731192018,0.4970158613
7,175,1.218911472,0.5956687412
7,178,0.8511935867,0.645730165
10,4,0.2419301819,-0.03798011475
10,7,0.348210204,-0.004132764608
10,10,0.5235483179,0.002418380299
10,13,0.8074861917,0.008654309543
10,16,0.8879036367,0.05583980247
10,19,1.141257036,0.02442667007
10,22,0.9382650843,0.06156668221
10,25,0.2275149854,0.297378768
10,28,-0.8646905112,0.1475162143
10,31,-1.622561366,-0.3192212337
10,34,-1.82201148,-0.9036595712
10,37,-1.810194678,-1.56075225
10,40,-1.858532119,-2.104874914
10,43,-1.933505967,-1.745535736
10,46,-2.040088854,-1.284696217
10,49,-2.198504612,-1.377089237
10,52,-2.40882561,-2.04878085
10,55,-2.698344232,-2.436759713
10,58,-3.034233648,-2.71069285
10,61,-3.25379959,-2.603708108
10,64,-3.360539535,-2.311297698
10,67,-3.36591243,-2.960163104
10,70,-3.275575623,-2.856325361
10,73,-3.045565492,-2.292724901
10,76,-2.582141582,-2.045499265
10,79,-2.394142927,-0.8894701947
10,82,-2.490672284,-1.121168149
10,85,-2.866003399,-1.855058869
10,88,-2.977674831,-2.120326023
10,91,-3.038961996,-1.895549838
10,94,-3.222745532,-1.136249011
10,97,-3.49142574,-0.6450099001
