PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 28, filenames: A: frame0054.jpg & B: frame0055.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-3.21620689,0.7953994167
4,7,-3.15338369,0.7749619438
4,10,-3.030392364,0.7424262763
4,13,-2.863616084,0.7105278902
4,16,-2.690357687,0.6763518274
4,19,-2.539137275,0.5951961516
4,22,-2.460700897,0.5039427072
4,25,-2.479259109,0.4869535039
4,28,-2.531054894,0.5546345403
4,31,-2.596391421,0.6565381985
4,34,-2.683196896,0.7262429797
4,37,-2.79691644,0.688202832
4,40,-2.975523039,0.5096487129
4,43,-3.217350115,0.2811339601
4,46,-3.405355514,0.08939096273
4,49,-3.340112217,0.002193699888
4,52,-2.993734016,0.04947947112
4,55,-2.613714104,0.1633857968
4,58,-2.406431535,0.3047690598
4,61,-2.322544791,0.4208913841
4,64,-2.282718424,0.4834063134
4,67,-2.25056407,0.4952476263
4,70,-2.215661182,0.4370274935
4,73,-2.202342783,0.3187368988
4,76,-2.246586133,0.1741194228
4,79,-2.326598403,0.1368115475
4,82,-2.391152663,0.1088396001
4,85,-2.433650443,-0.04450265818
4,88,-2.49144599,-0.3610657298
4,91,-2.569371971,-0.5739718065
4,94,-2.586747904,-0.5607535525
4,97,-2.480998318,-0.4591818818
4,100,-2.485996125,-0.5073808543
4,103,-2.645959664,-0.6827052805
4,106,-2.72655987,-0.8613839329
4,109,-2.488083211,-0.9134187984
4,112,-2.048189058,-0.8573810251
4,115,-1.545851265,-0.7243006662
4,118,-1.077520876,-0.5292712471
4,121,-0.7519208548,-0.30994661
4,124,-0.6476907657,-0.1378750271
4,127,-0.6073520145,-0.03034147951
4,130,-0.5157592664,-0.02880499703
4,133,-0.3911517569,-0.172402909
4,136,-0.3741337684,-0.391469597
4,139,-0.6753453708,-0.5935121092
4,142,-1.252544332,-0.820691636
4,145,-1.682467464,-1.11657168
4,148,-1.850938835,-1.436046794
4,151,-1.921334455,-1.724116096
4,154,-1.997580675,-1.932027335
4,157,-2.131250098,-1.987291439
4,160,-2.341791537,-1.855904949
4,163,-2.55000943,-1.629261397
4,166,-2.663636093,-1.299255117
4,169,-2.68867957,-0.9158618707
4,172,-2.70249551,-0.5906777729
4,175,-2.731590362,-0.3886968825
4,178,-2.756959901,-0.3004229618
7,4,-3.276533699,0.8131185609
