PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 62, filenames: A: frame0122.jpg & B: frame0123.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-1.130903201,-2.335584574
4,7,-1.01403094,-2.352501208
4,10,-0.7965236383,-2.32570721
4,13,-0.5210734216,-2.123752077
4,16,-0.2388562793,-1.591506392
4,19,0.1044529001,-0.8480379096
4,22,0.4390800812,-0.1889634905
4,25,0.5388709581,-0.07596494527
4,28,0.3420341255,-0.4650847433
4,31,-0.07369112258,-0.7549037434
4,34,-0.60600733,-0.8754138583
4,37,-1.260505306,-0.9628495458
4,40,-1.836232782,-1.10450849
4,43,-2.110176923,-1.333847638
4,46,-2.177423995,-1.51426245
4,49,-2.104515119,-1.500822544
4,52,-2.030612292,-1.374607984
4,55,-2.034627914,-1.230742715
4,58,-2.064502286,-1.014778916
4,61,-2.042396526,-0.6213967101
4,64,-1.908876328,-0.01103015552
4,67,-1.765444643,0.45344515
4,70,-1.733580192,0.5288008057
4,73,-1.86315467,0.6811126487
4,76,-2.168442095,0.8168622281
4,79,-2.583166384,0.7846257165
4,82,-2.89763785,0.6538087016
4,85,-3.040708174,0.4986858089
4,88,-2.96505806,0.2951073958
4,91,-2.698115067,0.05158245194
4,94,-2.315778146,-0.18868792
4,97,-1.863410999,-0.3832763334
4,100,-1.331837463,-0.5742433947
4,103,-0.6846533844,-0.9350389174
4,106,-0.02069062467,-1.345949256
4,109,0.4532710472,-1.610324794
4,112,0.7234545477,-1.736618466
4,115,0.9008982805,-1.972448107
4,118,0.9739501401,-2.44435052
4,121,0.9268168703,-2.772260881
4,124,0.7636103156,-3.182670612
4,127,0.5142930415,-3.339429814
4,130,0.2768905879,-3.342012022
4,133,0.005022428298,-3.326517567
4,136,-0.4224166307,-3.355082267
4,139,-0.8460507607,-3.416025803
4,142,-1.032878405,-3.361253474
4,145,-0.7968494926,-3.022170936
4,148,-0.294620023,-2.514066455
4,151,0.2009541187,-1.938022039
4,154,0.3521638605,-1.3314297
4,157,0.1017460024,-0.8057086553
4,160,-0.4117265793,-0.4156606878
4,163,-1.028071847,-0.2425088242
4,166,-1.605804726,-0.1947451305
4,169,-2.0426199,-0.2009801779
4,172,-2.342101051,-0.2432791966
4,175,-2.534845485,-0.3128615497
4,178,-2.630275228,-0.3798559633
7,4,-1.239416675,-2.342964131
7,7,-1.113765274,-2.413922179
7,10,-0.8815208984,-2.478611672
7,13,-0.5867988209,-2.364050479
7,16,-0.3068708847,-1.762000477
7,19,0.09861612682,-0.8375439014
7,22,0.5593218974,0.08275675011
7,25,0.6998356829,0.2031443604
7,28,0.4655534614,-0.4631605262
7,31,-0.009620783133,-0.8266812235
7,34,-0.5519255776,-0.9164497521
7,37,-1.292705194,-0.9892959193
7,40,-1.956166042,-1.148359237
7,43,-2.185673908,-1.45010069
7,46,-2.222119937,-1.688663685
7,49,-2.096546411,-1.641522323
7,52,-1.996322144,-1.481772865
7,55,-2.024325113,-1.354478446
7,58,-2.082814161,-1.160918357
7,61,-2.077391932,-0.7454540576
7,64,-1.886908378,0.08072659439
7,67,-1.679990828,0.6834552945
7,70,-1.619162604,0.5455031927
7,73,-1.747931474,0.7227394581
7,76,-2.10083358,0.9268599894
7,79,-2.63839528,0.8759034953
7,82,-3.03518939,0.7188759839
7,85,-3.246901866,0.5692722827
7,88,-3.164160992,0.3409381634
7,91,-2.833731493,0.04774340155
7,94,-2.399020672,-0.2410372187
7,97,-1.933863538,-0.4304468884
7,100,-1.412769527,-0.5275893685
7,103,-0.707721211,-0.9150278984
7,106,0.07443169865,-1.40321859
7,109,0.5764013278,-1.671313041
7,112,0.8062243277,-1.703569835
7,115,0.9872425745,-1.910005005
7,118,1.067451401,-2.573775602
7,121,1.013472605,-2.829945517
7,124,0.8199041302,-3.366168114
7,127,0.51117736,-3.444413023
7,130,0.282506372,-3.366278796
7,133,0.04743672901,-3.314687989
7,136,-0.469805038,-3.360183148
7,139,-1.017676794,-3.530176428
7,142,-1.293845048,-3.588360261
7,145,-0.9818576119,-3.196004835
7,148,-0.3325840764,-2.610652415
7,151,0.3400035871,-1.975690063
7,154,0.5299181125,-1.272172842
7,157,0.2084377163,-0.6869029482
7,160,-0.4020927293,-0.249589514
7,163,-1.104680027,-0.1182341812
7,166,-1.737292556,-0.114132939
7,169,-2.172921391,-0.1467218521
7,172,-2.455091481,-0.212264081
7,175,-2.641070799,-0.3236561558
7,178,-2.734225428,-0.4532561842
10,4,-1.481626255,-2.313219119
10,7,-1.352102742,-2.463317483
10,10,-1.141574745,-2.650956072
10,13,-0.8781786725,-2.717678269
10,16,-0.637083327,-2.091507274
10,19,-0.1837585495,-1.031928807
10,22,0.4251894074,0.260939778
10,25,0.5978173917,0.4644434763
10,28,0.3354980061,-0.5448302889
10,31,-0.1612129055,-0.9530672031
10,34,-0.5687777345,-0.9963567346
10,37,-1.266395696,-1.098614485
10,40,-1.923403307,-1.341471932
10,43,-2.03217024,-1.732434842
10,46,-2.083944325,-2.00811734
10,49,-1.985981011,-1.902965924
10,52,-1.929055696,-1.725119463
10,55,-2.015821344,-1.597057111
10,58,-2.095345032,-1.376761298
10,61,-2.1242033,-0.9474720838
10,64,-1.874636065,0.2294684432
10,67,-1.632585664,1.072479967
10,70,-1.566323355,0.5038855119
10,73,-1.692089619,0.7379141302
10,76,-2.063699368,1.061291069
10,79,-2.728973172,1.003472755
10,82,-3.2284088,0.8405878722
10,85,-3.595456965,0.7278559792
10,88,-3.506450313,0.4472393111
10,91,-3.053577822,0.04905549869
10,94,-2.533388067,-0.3641342147
10,97,-2.076196551,-0.6035599426
10,100,-1.651699216,-0.4988259535
10,103,-0.9380998908,-0.8472518203
10,106,-0.003508009327,-1.406311889
10,109,0.5218146009,-1.72148038
10,112,0.6828696499,-1.684831427
10,115,0.8783032735,-1.893510601
10,118,0.9855507837,-2.915454021
10,121,0.9386221663,-2.977650961
10,124,0.701068057,-3.656369927
10,127,0.2926210181,-3.501507894
10,130,0.08885966993,-3.313981372
10,133,-0.05298188807,-3.216280274
10,136,-0.6454264975,-3.253092785
10,139,-1.294336832,-3.608900698
10,142,-1.680841731,-3.888434776
10,145,-1.330952953,-3.393496601
10,148,-0.6250779331,-2.692162979
10,151,0.1785376916,-2.000028305
10,154,0.3514153254,-1.144035955
10,157,-0.06146644327,-0.4904278509
10,160,-0.7440220832,0.009521146054
10,163,-1.477980472,0.08048485361
10,166,-2.099045537,0.03639288071
10,169,-2.465722056,-0.03675459984
10,172,-2.687903222,-0.1392226508
10,175,-2.8541575,-0.3398746881
10,178,-2.938202984,-0.6443176213
13,4,-1.876020014,-2.223175514
13,7,-1.729653156,-2.405442045
13,10,-1.632580871,-2.534459597
13,13,-1.618176145,-2.701849436
13,16,-1.40552965,-2.316769066
13,19,-1.060440023,-1.59834537
13,22,-0.6180742204,-0.4152109465
13,25,-0.508216729,0.01257819031
13,28,-0.6643707919,-0.5451529949
13,31,-0.940157131,-0.9370994279
13,34,-0.9654889574,-1.017492844
13,37,-1.074641779,-1.253403995
13,40,-1.197223364,-1.768749949
13,43,-1.247709521,-2.079288031
13,46,-1.440853645,-2.150529296
13,49,-1.735007253,-2.111297931
13,52,-1.974500199,-2.133269033
13,55,-2.09605541,-1.889680725
13,58,-2.091935091,-1.384772813
13,61,-2.126386885,-0.890586599
13,64,-1.959524486,0.3527222801
13,67,-1.915858984,1.179475792
13,70,-1.933054731,0.4919460777
13,73,-2.066886732,0.6104268568
13,76,-2.320901638,0.9624116078
13,79,-2.766295166,1.042220472
13,82,-3.287225184,0.997716407
13,85,-3.863896182,0.9482555459
13,88,-3.772434231,0.607671394
13,91,-3.205365235,0.1095461741
13,94,-2.650814481,-0.4576917232
13,97,-2.286913796,-0.8780409976
13,100,-2.114591796,-0.6367259439
13,103,-1.639211795,-0.6473291509
13,106,-0.7762788208,-1.007870228
13,109,-0.2693557742,-1.470122453
13,112,-0.08519181488,-1.737176874
13,115,0.08080825008,-2.246568549
13,118,0.2492262911,-3.202640207
13,121,0.2677945384,-3.410346302
13,124,-0.01691505266,-3.619624984
13,127,-0.4307634507,-3.162096873
13,130,-0.5959338791,-3.045205407
13,133,-0.7222965282,-2.950932659
13,136,-1.112569299,-2.846921479
13,139,-1.53087187,-3.332394051
13,142,-1.7649611,-3.783604438
13,145,-1.686655387,-3.245841017
13,148,-1.412430551,-2.482067181
13,151,-1.02439798,-1.816376283
13,154,-1.016707696,-0.9153135648
13,157,-1.360470387,-0.2755008796
13,160,-1.877209426,0.1198115257
13,163,-2.368314835,0.2544601787
13,166,-2.70751984,0.2501519051
13,169,-2.894345874,0.1154340932
13,172,-3.012189052,-0.01051157389
13,175,-3.137230908,-0.3359531981
13,178,-3.191291383,-1.017841748
16,4,-2.384475278,-2.228156494
16,7,-2.047982524,-2.362152771
16,10,-1.888750276,-2.073308913
16,13,-1.990285039,-2.0845465
16,16,-2.015513196,-1.926341446
16,19,-1.906852231,-1.509987482
16,22,-1.674075657,-0.7266216169
16,25,-1.65698884,-0.1859340963
16,28,-1.698166426,-0.3372887405
16,31,-1.778225928,-0.604284354
16,34,-1.419871696,-0.6312833229
16,37,-1.036689209,-0.8200236678
16,40,-0.7813093368,-1.295807376
16,43,-0.8547116076,-1.489721162
16,46,-1.190657534,-1.676471599
16,49,-1.776253325,-1.872471019
16,52,-2.349421179,-2.170838451
16,55,-2.364954995,-1.984886766
16,58,-2.296225024,-0.983396558
16,61,-2.480001407,-0.1931854028
16,64,-2.332151253,0.628651642
16,67,-2.458634897,1.075329769
16,70,-2.538053166,0.5036472934
16,73,-2.616305143,0.3426064454
16,76,-2.721034849,0.7785937223
16,79,-3.015888637,0.9812712279
16,82,-3.393598883,0.9559486456
16,85,-3.692372112,0.9499997369
16,88,-3.545001691,0.7004485763
16,91,-3.082791082,0.3053536261
16,94,-2.699289949,-0.15222203
16,97,-2.610101613,-0.4913021645
16,100,-2.720902355,-0.3299897554
16,103,-2.485858662,-0.1674172951
16,106,-1.650798929,-0.3167761878
16,109,-1.212836008,-0.8439765511
16,112,-1.091398122,-1.486429224
