PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 77, filenames: A: frame0152.jpg & B: frame0153.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-2.540203318,1.566836457
4,7,-2.537723284,1.553538734
4,10,-2.505886861,1.45086331
4,13,-2.396523798,1.194473976
4,16,-2.27025641,0.8036063891
4,19,-2.175676577,0.3278428472
4,22,-2.114585358,-0.1861329871
4,25,-2.090384325,-0.722172503
4,28,-2.130929707,-1.271437309
4,31,-2.259765079,-1.76476292
4,34,-2.41568341,-2.014555517
4,37,-2.473432697,-1.963734978
4,40,-2.439374452,-1.752152501
4,43,-2.352919482,-1.540883476
4,46,-2.282418018,-1.493849367
4,49,-2.303706204,-1.498082731
4,52,-2.35033223,-1.500695
4,55,-2.355699235,-1.497740338
4,58,-2.306972816,-1.478971142
4,61,-2.254503091,-1.401669977
4,64,-2.261598546,-1.212536114
4,67,-2.277590659,-0.9730652435
4,70,-2.253530389,-0.7422968638
4,73,-2.180523007,-0.543787252
4,76,-2.095458221,-0.3685321056
4,79,-2.066750546,-0.1904176585
4,82,-2.127945296,-0.02005768142
4,85,-2.350063885,0.1467018744
4,88,-2.661467843,0.2784700122
4,91,-2.979290812,0.3590313059
4,94,-3.222584163,0.428153032
4,97,-3.318895348,0.5478212744
4,100,-3.230004023,0.694543523
4,103,-2.886597355,0.748589073
4,106,-2.219294624,0.6003061883
4,109,-1.320370942,0.3551491886
4,112,-0.4108302933,0.1406969715
4,115,0.1801565367,0.08044057886
4,118,0.3519227464,0.1126609438
4,121,0.1689003502,0.1681749929
4,124,-0.2525020824,0.1052495408
4,127,-0.6546325273,-0.06599190877
4,130,-0.9415872466,-0.2547599421
4,133,-1.111377266,-0.3839808491
4,136,-1.164568735,-0.4011306069
4,139,-1.075199885,-0.2784316898
4,142,-0.8033400239,-0.04159173329
4,145,-0.3893108752,0.1973784412
4,148,-0.0916102617,0.3467864956
4,151,0.1018352917,0.4221956621
4,154,0.4952398454,0.4538812402
4,157,1.207659388,0.4638467667
4,160,1.787567085,0.4843196392
4,163,2.020569729,0.4410162677
4,166,1.906501846,0.32841949
4,169,1.482028276,0.1055902665
4,172,0.8326817632,-0.1858139756
4,175,0.2725094479,-0.4746379822
4,178,-0.02742863659,-0.6549460419
7,4,-2.548310484,1.591964757
7,7,-2.547486079,1.654463526
7,10,-2.526744998,1.618799768
7,13,-2.384822989,1.352863672
7,16,-2.23298932,0.9107245114
7,19,-2.135907001,0.3772976992
7,22,-2.064533876,-0.1760067965
7,25,-2.011556372,-0.750094923
7,28,-2.031538986,-1.371562214
7,31,-2.200796218,-1.983070368
7,34,-2.442329079,-2.25042797
7,37,-2.524863272,-2.100924023
7,40,-2.480429638,-1.756321708
7,43,-2.354107729,-1.413187867
7,46,-2.240465334,-1.420873554
7,49,-2.292323436,-1.478597934
7,52,-2.380556367,-1.50842779
7,55,-2.400084305,-1.523874413
7,58,-2.32506365,-1.528356597
7,61,-2.237019378,-1.473550063
7,64,-2.261719673,-1.252495087
7,67,-2.300778834,-0.9759970036
7,70,-2.282341777,-0.7225051595
7,73,-2.189713503,-0.5182866472
7,76,-2.064803858,-0.3468452177
7,79,-2.004017035,-0.156328918
7,82,-2.017405699,0.02123171097
7,85,-2.26762983,0.2064870044
7,88,-2.643664634,0.341741807
7,91,-3.054957824,0.3825256453
7,94,-3.393177452,0.401829228
7,97,-3.550317646,0.5476998078
7,100,-3.52189705,0.7946983349
7,103,-3.209832298,0.9302970739
7,106,-2.443839986,0.7164472403
7,109,-1.351707133,0.3902348782
7,112,-0.2038478629,0.103776861
7,115,0.479160738,0.05686382516
7,118,0.6089401672,0.1246920032
7,121,0.3157193862,0.2542180837
7,124,-0.2746674217,0.1902913281
7,127,-0.7518398118,-0.04527812154
7,130,-1.058105953,-0.3100581727
7,133,-1.242789603,-0.5030092886
7,136,-1.323108045,-0.5510734953
7,139,-1.265733036,-0.3997577016
7,142,-0.9830138636,-0.06572956589
7,145,-0.4380578727,0.2533353379
7,148,-0.1285277282,0.416681263
7,151,-0.05361227893,0.4820351398
7,154,0.3015171246,0.5018306507
7,157,1.217031933,0.5005873203
7,160,1.902311588,0.5553729659
7,163,2.131528615,0.5047952587
7,166,1.975450728,0.3903608608
7,169,1.48473259,0.1356184992
7,172,0.6827458976,-0.2098613346
7,175,0.02901564199,-0.5917912751
7,178,-0.3029364409,-0.8433313653
10,4,-2.524836973,1.60105998
10,7,-2.488145877,1.858137869
10,10,-2.470631207,1.991835804
10,13,-2.283950245,1.695461687
10,16,-2.116833878,1.134201248
10,19,-2.053462022,0.4679208193
10,22,-1.978524138,-0.1655933321
10,25,-1.863892414,-0.7984629285
10,28,-1.819198689,-1.510457942
10,31,-2.048490329,-2.3007779
10,34,-2.459491615,-2.543453731
10,37,-2.620067276,-2.248508878
10,40,-2.59742907,-1.718613832
10,43,-2.425658389,-1.102766037
10,46,-2.236205371,-1.269500726
10,49,-2.336694213,-1.438062911
10,52,-2.497513345,-1.515745812
10,55,-2.553953788,-1.548594637
10,58,-2.438341602,-1.564936736
10,61,-2.283453054,-1.540349065
10,64,-2.32566932,-1.273428364
10,67,-2.39484053,-0.9453836072
10,70,-2.399717765,-0.6487277215
10,73,-2.309655425,-0.4164050712
10,76,-2.156748898,-0.2334180013
10,79,-2.06268275,-0.008060973729
10,82,-1.960407774,0.1786670857
10,85,-2.198401912,0.3772289805
10,88,-2.636836016,0.5001604611
10,91,-3.212650243,0.4180984119
10,94,-3.740216166,0.2715566885
10,97,-3.986863929,0.4429949278
10,100,-4.071804306,0.8989416687
10,103,-3.865036579,1.242737123
10,106,-2.961221454,0.9136079694
10,109,-1.609582839,0.5258160305
10,112,-0.1144140839,0.1589930897
10,115,0.6713944102,0.09446297729
10,118,0.7242307207,0.1512832138
10,121,0.2785355841,0.3613622097
10,124,-0.5196635016,0.2877065826
10,127,-1.018045523,-0.06121787769
10,130,-1.300547241,-0.4609274151
10,133,-1.494250944,-0.7801375664
10,136,-1.620252833,-0.900601001
10,139,-1.644710216,-0.7067483853
10,142,-1.43719639,-0.1728564104
10,145,-0.6860812253,0.2849118948
10,148,-0.3438712416,0.4668668239
10,151,-0.4276184618,0.5072753015
10,154,-0.1931422635,0.4947003327
10,157,0.8866247405,0.4565903703
10,160,1.559075116,0.5576337693
10,163,1.673719764,0.449167491
10,166,1.425430774,0.3007312517
10,169,0.9278184361,0.02797268588
10,172,0.06265393882,-0.3428477056
10,175,-0.5849446393,-0.87750001
10,178,-0.8936733947,-1.266046388
13,4,-2.460249149,1.509325915
13,7,-2.264772265,2.118236822
13,10,-2.152497329,2.554169379
13,13,-2.005505884,2.188422957
13,16,-1.90614057,1.44750207
13,19,-1.97376864,0.5722209618
13,22,-1.931265821,-0.1806564245
13,25,-1.746146031,-0.8861384661
13,28,-1.600114166,-1.59738379
13,31,-1.878989519,-2.360556748
13,34,-2.441775619,-2.366279848
13,37,-2.801644036,-2.126948929
13,40,-2.878436516,-1.612730334
13,43,-2.696240699,-0.7050039973
13,46,-2.458806062,-1.098308288
13,49,-2.534592492,-1.391616484
13,52,-2.761412918,-1.519884906
13,55,-2.896744716,-1.537899217
13,58,-2.759105184,-1.475864381
13,61,-2.570229146,-1.416805692
13,64,-2.548716253,-1.183840121
13,67,-2.614378078,-0.8443124114
13,70,-2.684592872,-0.4860070933
13,73,-2.706597399,-0.1676819725
13,76,-2.670274297,0.09357646572
13,79,-2.580329095,0.3606679372
13,82,-2.343842096,0.5590525748
13,85,-2.329271952,0.6812270113
13,88,-2.66881538,0.7393781669
13,91,-3.400906338,0.3869096317
13,94,-4.174817298,-0.149687513
13,97,-4.439340948,-0.01521569354
13,100,-4.622492253,0.688219983
13,103,-4.606460131,1.358321618
13,106,-3.675477536,0.957804994
13,109,-2.298215355,0.7836889973
13,112,-0.7749466497,0.5566754352
13,115,-0.02960163825,0.251994832
13,118,0.01025870582,0.1346653874
13,121,-0.5234434257,0.2087616543
13,124,-1.173334255,0.1639803129
13,127,-1.441489426,-0.245067602
13,130,-1.606720179,-0.7547382628
13,133,-1.787476004,-1.225005366
13,136,-1.923024791,-1.445863273
13,139,-1.988688972,-1.220009895
13,142,-2.031763934,-0.4165147443
13,145,-1.29486318,0.1125923584
13,148,-0.9249759519,0.3089761535
13,151,-0.8706519706,0.2840332353
13,154,-0.7198144318,0.1648337093
13,157,-0.2788539247,0.06699863657
13,160,-0.05605171623,0.1271377589
13,163,-0.2403063777,-0.08749552196
13,166,-0.6550517856,-0.3940927152
13,169,-0.9940892138,-0.5193025191
13,172,-1.273014681,-0.6941456664
13,175,-1.545175903,-1.318319325
13,178,-1.69569999,-1.861256463
16,4,-2.553235619,1.260949926
16,7,-2.146402899,2.222288485
16,10,-1.900317462,3.000149451
16,13,-1.823216317,2.533324316
16,16,-1.816979252,1.690049343
16,19,-2.067917738,0.6634841675
16,22,-2.080468799,-0.2118279761
16,25,-1.89740969,-1.066855637
16,28,-1.782502515,-1.746491397
16,31,-2.233117575,-1.741214134
16,34,-2.919873591,-1.604510142
16,37,-3.399331632,-1.712368512
16,40,-3.438262589,-1.48853893
16,43,-3.083916311,-0.9639518259
16,46,-2.646960101,-1.173535758
16,49,-2.715796379,-1.400316924
16,52,-3.060628606,-1.539488581
16,55,-3.33556533,-1.521227433
16,58,-3.123252509,-1.317392208
16,61,-2.860918137,-1.289705945
16,64,-2.787842973,-1.114592792
16,67,-2.878997635,-0.7466320237
16,70,-3.080481541,-0.2901671898
16,73,-3.306795852,0.1436600391
16,76,-3.413003329,0.4626005377
16,79,-3.402353902,0.7419910117
16,82,-3.001310654,0.87290434
16,85,-2.611140775,0.8451183164
16,88,-2.675615326,0.8038550128
16,91,-3.389043953,0.04432847836
16,94,-4.285090016,-1.057855403
16,97,-4.391524674,-1.037824102
16,100,-4.545490175,-0.253542512
16,103,-4.578570372,0.5232938331
16,106,-3.997152864,0.4593860603
16,109,-2.81903387,0.7347407659
16,112,-1.530201948,0.7177471139
16,115,-1.008352991,0.01080590445
16,118,-0.7867120343,-0.3375659709
16,121,-1.223303481,-0.4035507387
16,124,-1.542662778,-0.3888761833
16,127,-1.660179035,-0.6414843863
16,130,-1.766195575,-1.093993238
16,133,-1.948270919,-1.634968722
16,136,-1.972675903,-1.86396635
16,139,-1.683183459,-1.561763244
16,142,-1.573604993,-0.5285723041
16,145,-1.07311727,-0.06293758104
16,148,-0.8243431548,-0.01759172759
16,151,-0.7790526038,-0.2677337507
16,154,-0.8032956877,-0.6708482108
16,157,-0.8246855885,-1.049542802
16,160,-0.856010293,-0.976493102
16,163,-1.202489574,-1.112254205
16,166,-1.832549389,-1.402305884
16,169,-2.112245889,-1.172578216
16,172,-2.042839599,-1.081306552
16,175,-2.14645387,-1.505298905
16,178,-2.235479892,-2.093860728
19,4,-3.037412369,1.056965298
19,7,-2.698692516,1.636061429
19,10,-2.362290498,2.115642412
19,13,-2.225964526,2.000380853
19,16,-2.291178835,1.498005106
19,19,-2.50929357,0.8050711046
19,22,-2.484632874,-0.04803056654
19,25,-2.339132121,-0.9486703751
19,28,-2.280292164,-1.579997142
19,31,-2.71438156,-1.251462333
19,34,-3.566712938,-1.210668493
19,37,-4.350378714,-1.492285591
19,40,-4.22179535,-1.447701454
19,43,-3.609447222,-1.128779255
19,46,-2.828574146,-1.199122926
19,49,-2.817845172,-1.317164012
19,52,-3.174336303,-1.467315289
19,55,-3.544239785,-1.413016138
19,58,-3.226724655,-1.007964961
19,61,-2.943061855,-1.19965868
19,64,-2.890401924,-1.134788941
19,67,-3.026727255,-0.707244123
19,70,-3.359439548,-0.1357905539
19,73,-3.853116763,0.3961706834
19,76,-3.933849793,0.6771747412
19,79,-4.073904987,0.854685799
19,82,-3.763255453,0.7202263129
19,85,-3.060832196,0.5490065644
19,88,-2.728514021,0.240400077
19,91,-2.868689906,-0.9550130101
19,94,-3.196146309,-2.131519063
19,97,-3.29054719,-2.102792419
19,100,-3.648390294,-1.050707757
19,103,-3.941595629,0.1792071482
19,106,-3.942008886,0.6489583034
19,109,-3.06971719,0.5677123742
19,112,-2.327153251,0.2745589583
19,115,-2.154470254,-0.2436630517
19,118,-1.889317976,-0.009437179897
19,121,-2.019004885,-0.4449315298
19,124,-1.914462147,-0.5746074879
19,127,-1.745517238,-0.7641860961
19,130,-1.673978922,-1.038073805
19,133,-1.817111218,-1.458375546
19,136,-1.808444126,-1.422039088
19,139,-1.295476804,-0.748745834
19,142,-1.115112592,-0.01184369506
19,145,-0.7342026096,0.05091953687
19,148,-0.6024433477,-0.1021135115
19,151,-0.6418557228,-0.4324105724
19,154,-0.9537117191,-0.7029483066
19,157,-1.152286416,-1.311010049
19,160,-1.246572124,-1.522600449
19,163,-1.491626563,-1.678046032
19,166,-1.958801595,-1.838020923
19,169,-2.139344775,-1.204353987
19,172,-2.039949046,-0.7455472203
19,175,-2.081020278,-0.5251168902
19,178,-2.223421848,-0.9579268929
22,4,-3.826307317,0.7607752479
22,7,-3.562395294,0.9491299351
22,10,-3.123000925,1.193013678
22,13,-2.897323772,1.23734617
22,16,-2.921320034,1.010215387
22,19,-3.03478166,0.6345405388
22,22,-2.980688841,0.1731007792
22,25,-2.926245063,-0.4173150054
22,28,-2.928759568,-0.871305587
22,31,-3.05021914,-0.7316984902
22,34,-3.662463824,-0.7551442592
22,37,-4.310182399,-0.9848435065
22,40,-4.393988599,-1.06079111
22,43,-3.996908518,-0.7719501705
22,46,-3.229379192,-0.7460180704
22,49,-2.901015427,-0.841660371
22,52,-2.83249762,-1.011595403
22,55,-2.842656532,-0.9177822396
22,58,-2.729837064,-0.4099377455
22,61,-2.714455938,-1.047044449
22,64,-2.793003774,-1.144982752
22,67,-2.86742287,-0.646335855
22,70,-2.929412613,-0.05518146688
22,73,-3.128936446,0.4406321377
22,76,-3.20841778,0.6312228862
22,79,-3.243719931,0.7017789975
22,82,-3.117636617,0.4454106906
22,85,-2.771917982,0.213988329
22,88,-2.41407402,-0.08720929169
22,91,-2.064921435,-1.48380938
22,94,-1.870514656,-2.482307453
22,97,-1.653543386,-2.583671679
22,100,-1.79676414,-1.27055885
22,103,-2.136744434,-0.05202241303
22,106,-2.396141975,0.3288054136
22,109,-2.201209288,0.04209908088
22,112,-2.225498828,-0.0285134902
22,115,-2.313640232,-0.0418454161
22,118,-2.172022142,0.3041398355
22,121,-2.172729523,0.1436145296
22,124,-1.994931043,-0.1651523651
22,127,-1.654573777,-0.3846158118
22,130,-1.28251437,-0.2977320519
22,133,-1.157553565,-0.3243366555
22,136,-1.150642212,-0.4102773228
22,139,-1.171531247,-0.5368216551
22,142,-1.439838692,-0.2030973698
22,145,-1.313695094,0.03451660165
22,148,-1.062544363,-0.01769146392
22,151,-0.9931325075,-0.3133995667
22,154,-1.667101377,-0.136464101
22,157,-2.16099801,-0.8313037062
22,160,-2.486772333,-1.471143895
22,163,-2.806420608,-1.806487094
22,166,-3.184134454,-1.866177753
22,169,-3.127067945,-1.223067398
22,172,-2.857586776,-0.5787617213
22,175,-2.761733904,-0.1077159876
22,178,-2.826094041,-0.2745455914
25,4,-4.588956922,0.5210155693
25,7,-4.353179812,0.4257333112
25,10,-3.791060653,0.5137364051
25,13,-3.51840492,0.6162234874
25,16,-3.518234337,0.5395912746
25,19,-3.575674226,0.4117187775
25,22,-3.440097264,0.4369371816
25,25,-3.370467941,0.3632757997
25,28,-3.334383033,0.3516140517
25,31,-3.117182995,0.0929009839
25,34,-3.439751881,-0.07097283029
25,37,-3.757319632,-0.1641339789
25,40,-3.700968819,-0.1628071035
25,43,-3.46860169,-0.0767286887
25,46,-3.13564909,-0.1106522336
25,49,-2.852314399,-0.1336087875
25,52,-2.573259871,-0.1627437613
25,55,-2.22844903,-0.1439254671
25,58,-2.322475583,-0.07295179492
25,61,-2.560550283,-0.5849254527
25,64,-2.741483861,-0.8058179339
25,67,-2.787985348,-0.2751993645
25,70,-2.622338283,0.1186991004
