PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 80, filenames: A: frame0158.jpg & B: frame0159.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-2.860822495,-0.497875533
4,7,-2.854083605,-0.3826673631
4,10,-2.842223724,-0.2254471205
4,13,-2.83393972,-0.1112190858
4,16,-2.846486189,-0.03833845876
4,19,-2.881810814,0.04058273302
4,22,-2.909370661,0.2095861479
4,25,-2.942547268,0.4633750934
4,28,-2.988565015,0.7732481619
4,31,-3.049457789,1.101656124
4,34,-3.131302027,1.403254837
4,37,-3.235883319,1.640585229
4,40,-3.331088052,1.805628663
4,43,-3.359910515,1.826899128
4,46,-3.256843674,1.725775801
4,49,-2.985548266,1.441749711
4,52,-2.879982146,1.262916105
4,55,-2.921173226,1.160958659
4,58,-2.942034583,0.9729574046
4,61,-2.853468914,0.5724290782
4,64,-2.724571671,0.1225709733
4,67,-2.813892552,-0.3165175178
4,70,-3.046220757,-0.5564252984
4,73,-3.016952454,-0.5270389971
4,76,-2.792991445,-0.4221031617
4,79,-2.44765709,-0.3855638984
4,82,-1.957863336,-0.3979634952
4,85,-1.301874478,-0.4101295012
4,88,-0.8190567436,-0.4648419665
4,91,-0.4648635766,-0.5551950436
4,94,-0.1904514225,-0.6212160177
4,97,-0.01055439494,-0.6458882152
4,100,0.1336653115,-0.6250810981
4,103,0.272723035,-0.5559855237
4,106,0.4595208976,-0.4535196199
4,109,0.7680108039,-0.3540830401
4,112,1.224942997,-0.3418821441
4,115,1.740752029,-0.5053968354
4,118,2.099390082,-0.8229849563
4,121,2.296648349,-1.120080875
4,124,2.388421459,-1.294583401
4,127,2.398178934,-1.297174184
4,130,2.319279209,-1.091440018
4,133,2.147207396,-0.8598973348
4,136,1.953917318,-1.016393599
4,139,1.929348684,-1.49129966
4,142,2.053077668,-2.043876598
4,145,2.175719375,-2.438764824
4,148,2.224785813,-2.605877321
4,151,2.197241059,-2.683847224
4,154,2.153597758,-2.848749214
4,157,2.164227138,-2.995826599
4,160,2.008993002,-2.818423001
4,163,1.521105031,-2.456758445
4,166,0.7169981333,-2.105909084
4,169,-0.06528488741,-1.81604166
4,172,-0.645796445,-1.582124335
4,175,-1.010749854,-1.410227228
4,178,-1.18410339,-1.319454554
7,4,-2.870864729,-0.6095678095
7,7,-2.862549609,-0.4150771665
7,10,-2.840447924,-0.1704359112
7,13,-2.809345249,-0.04941235704
7,16,-2.803987913,-0.01900446575
7,19,-2.84838385,-0.01244011263
7,22,-2.882256766,0.1358712031
7,25,-2.925233268,0.404688785
7,28,-2.976116024,0.7571326949
7,31,-3.036878332,1.143706172
7,34,-3.125238531,1.497341528
7,37,-3.258397311,1.754393131
7,40,-3.385088852,1.942254098
7,43,-3.423728341,1.901692144
7,46,-3.305677597,1.791850271
7,49,-2.866575337,1.388082166
7,52,-2.755041146,1.242442831
7,55,-2.874651457,1.227194175
7,58,-2.95413167,1.090828551
7,61,-2.852577684,0.6029965172
7,64,-2.627893198,0.09414556931
7,67,-2.766749422,-0.4574672121
7,70,-3.188840338,-0.7434418086
7,73,-3.146227359,-0.6307396341
7,76,-2.884415635,-0.4306895712
7,79,-2.517781234,-0.3593736794
7,82,-1.997700983,-0.3689549896
7,85,-1.173947422,-0.3644643951
7,88,-0.6913278391,-0.442041125
7,91,-0.3563235132,-0.585105262
7,94,-0.08732769526,-0.6745190038
7,97,0.0533282597,-0.7027604006
7,100,0.1714765113,-0.6738126664
7,103,0.2645903656,-0.5770289476
