PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 48, filenames: A: frame0094.jpg & B: frame0095.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-2.125322137,-0.2825713565
4,7,-2.142204982,-0.2187203743
4,10,-2.206116143,-0.1042132737
4,13,-2.345857046,0.03456729651
4,16,-2.523295168,0.1488120971
4,19,-2.639202858,0.1558702712
4,22,-2.666535304,0.1048973819
4,25,-2.669833843,0.0297176262
4,28,-2.675820511,-0.084225738
4,31,-2.676830833,-0.2191619507
4,34,-2.684168597,-0.3886967925
4,37,-2.691044635,-0.5966226056
4,40,-2.681571025,-0.8272549129
4,43,-2.656841641,-1.047764244
4,46,-2.658989521,-1.197286821
4,49,-2.745245803,-1.206856105
4,52,-2.878695206,-1.089202807
4,55,-3.019735282,-0.8547777638
4,58,-3.133778188,-0.5147243238
4,61,-3.194308475,-0.08588720803
4,64,-3.167494605,0.3692758331
4,67,-3.068708155,0.7004458369
4,70,-2.950648962,0.8749047394
4,73,-2.815703222,0.9086963359
4,76,-2.579879654,0.8660021637
4,79,-2.159918554,0.7382949414
4,82,-1.564377885,0.6179297253
4,85,-0.8994246151,0.5432804159
4,88,-0.3200100403,0.5448010254
4,91,0.07969477205,0.5631345651
4,94,0.3754110324,0.5816545663
4,97,0.5254923428,0.7635281753
4,100,0.5421799232,0.6243000788
4,103,0.5119630887,0.08757407464
4,106,0.54072309,-0.557835794
4,109,0.6514894347,-1.05894161
4,112,0.8052404123,-1.269891479
4,115,0.910165362,-1.182945145
4,118,0.9561589694,-1.122532268
4,121,0.972665493,-0.9134447067
4,124,0.949772468,-0.7531145015
4,127,0.8309487049,-0.6069227562
4,130,0.5455305234,-0.6067481562
4,133,0.08106820987,-0.6938075495
4,136,-0.5011556212,-0.6106241328
4,139,-1.104917406,-0.7257149964
4,142,-1.574939934,-0.9520835776
4,145,-1.944349774,-1.093672875
4,148,-2.19937479,-1.099000944
4,151,-2.305824372,-0.9971186275
4,154,-2.316742003,-0.8633216522
4,157,-2.240382249,-0.7628476406
4,160,-2.062335426,-0.7266777429
4,163,-1.871930112,-0.724769518
4,166,-1.765740581,-0.7124682398
4,169,-1.768384995,-0.6721031067
4,172,-1.837427793,-0.6318418177
4,175,-1.916432907,-0.6026521094
4,178,-1.966510965,-0.585905485
7,4,-2.090552898,-0.3427538117
7,7,-2.080802706,-0.2620316483
7,10,-2.121082918,-0.1167957956
7,13,-2.285827844,0.06450619315
7,16,-2.524562378,0.2350329546
7,19,-2.666643187,0.2225472259
7,22,-2.673223792,0.147941625
7,25,-2.663393217,0.07644439589
7,28,-2.666071107,-0.04735381428
7,31,-2.659692593,-0.1754768639
7,34,-2.675660445,-0.3504541495
7,37,-2.696679402,-0.5827098439
7,40,-2.686952046,-0.8511169286
7,43,-2.634592341,-1.124501493
7,46,-2.60131703,-1.328965373
7,49,-2.701712853,-1.35031859
7,52,-2.862769299,-1.237035565
7,55,-3.034298906,-0.9914940357
7,58,-3.161352139,-0.6242980309
7,61,-3.226158526,-0.1319651618
7,64,-3.187500496,0.4510739159
7,67,-3.070372336,0.8513827593
7,70,-2.959221107,1.03961891
7,73,-2.873012828,1.024900723
7,76,-2.687270444,0.9504948197
7,79,-2.27461113,0.75059472
7,82,-1.635949683,0.5977410678
7,85,-0.896010388,0.5111356431
7,88,-0.2539111999,0.5567174354
7,91,0.142168531,0.6002836897
7,94,0.4704112942,0.5302674872
7,97,0.6105124209,0.8769787098
7,100,0.5740116405,0.7568732117
7,103,0.4878516081,0.08716572758
7,106,0.5068342652,-0.704463411
7,109,0.6312922947,-1.28956433
7,112,0.8159209623,-1.482092501
7,115,0.9141720068,-1.19901101
7,118,0.9393985638,-1.157525231
7,121,0.9614338021,-0.8410954289
7,124,0.9741797088,-0.6817749026
7,127,0.8993787304,-0.4856648996
7,130,0.628921154,-0.5264483742
7,133,0.14481107,-0.7372773181
7,136,-0.4771760736,-0.5112582111
7,139,-1.15561547,-0.7067457283
7,142,-1.640209102,-1.060845474
7,145,-2.05516477,-1.238842988
7,148,-2.348874053,-1.212469573
7,151,-2.426387202,-1.036880014
7,154,-2.42385261,-0.8375024001
7,157,-2.334680444,-0.7080122532
7,160,-2.071664062,-0.6961724758
7,163,-1.792201794,-0.7338340566
7,166,-1.657124097,-0.7374319048
7,169,-1.692684079,-0.6768372096
7,172,-1.81629215,-0.6225452726
7,175,-1.940433737,-0.5862487058
7,178,-2.016886556,-0.5629999822
10,4,-2.042015251,-0.484496636
10,7,-1.964507872,-0.3663774217
10,10,-1.92892275,-0.1576030796
10,13,-2.120880379,0.09404087666
10,16,-2.45383199,0.3900806937
10,19,-2.638980034,0.3401814638
10,22,-2.630713797,0.2196409273
10,25,-2.619810912,0.1769791745
10,28,-2.619458087,0.03794662259
10,31,-2.600629309,-0.05950842339
10,34,-2.650985365,-0.247191243
10,37,-2.723754171,-0.5337491741
10,40,-2.741330659,-0.8660771276
10,43,-2.658015391,-1.221937011
10,46,-2.56028494,-1.527616027
10,49,-2.671947392,-1.584909679
10,52,-2.860380018,-1.517211374
10,55,-3.076555249,-1.267891762
10,58,-3.186155741,-0.8668359821
10,61,-3.211277878,-0.2931506346
10,64,-3.143164783,0.5520412607
10,67,-3.012956801,1.114592691
10,70,-2.912294359,1.365920481
10,73,-2.898145157,1.245050715
10,76,-2.804162716,1.106448291
10,79,-2.461893948,0.7679497084
10,82,-1.857190728,0.5767434944
10,85,-1.102436152,0.4670819959
10,88,-0.3996282903,0.5984126195
10,91,-0.0009572036393,0.7085060605
10,94,0.4113837091,0.3356965391
10,97,0.5530251236,0.7757285807
10,100,0.4561488068,0.647846072
10,103,0.3166098796,-0.1168076683
10,106,0.3457495212,-1.047951369
10,109,0.4423222332,-1.683432288
10,112,0.597365021,-1.813840645
10,115,0.6080050759,-1.131985435
10,118,0.5472793739,-1.126439678
10,121,0.5458058398,-0.6355991033
10,124,0.598272385,-0.506268164
10,127,0.5980576361,-0.2404347248
10,130,0.3885420302,-0.3516705543
10,133,-0.033913168,-0.8193399413
10,136,-0.5844115645,-0.3463181453
10,139,-1.27267482,-0.7686197339
10,142,-1.724727116,-1.348349333
10,145,-2.228760344,-1.547419591
10,148,-2.598761735,-1.432896947
10,151,-2.583041961,-1.096957575
10,154,-2.560078284,-0.7703438424
10,157,-2.477287711,-0.5876701334
10,160,-2.053806722,-0.6372378966
10,163,-1.615662906,-0.7623048044
10,166,-1.448169109,-0.796830648
10,169,-1.565413945,-0.6845568585
10,172,-1.798230374,-0.6063473949
10,175,-2.005724069,-0.5603392688
10,178,-2.133904823,-0.5209870075
