PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 11, filenames: A: frame0020.jpg & B: frame0021.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,0.113560569,-0.575760487
4,7,0.1770483323,-0.4835072687
4,10,0.3320174809,-0.3192851961
4,13,0.5987005851,-0.1407458538
4,16,0.8437069111,-0.004396359651
4,19,0.7057357434,0.078216126
4,22,0.1006430324,0.05086752044
4,25,-0.6083988218,0.02352445119
4,28,-1.133843015,0.1321651287
4,31,-1.420092113,0.2705111429
4,34,-1.544560051,0.2943028034
4,37,-1.81893409,0.239781542
4,40,-2.247483643,0.1718739903
4,43,-2.522719475,0.1664613637
4,46,-2.70247974,0.1249094706
4,49,-2.782092064,-0.001725939927
4,52,-2.634570537,-0.1713588867
4,55,-2.375821042,-0.2718800953
4,58,-2.10609258,-0.3150647619
4,61,-1.886930668,-0.3184197392
4,64,-1.785889664,-0.3063410519
4,67,-1.805219831,-0.371159587
4,70,-1.932961134,-0.4651950974
4,73,-2.12069344,-0.7147976381
4,76,-2.29290854,-1.067363382
4,79,-2.416052912,-1.443030007
4,82,-2.486886506,-1.797731538
4,85,-2.50317644,-2.102347154
4,88,-2.478289987,-2.270436309
4,91,-2.446125717,-2.196562395
4,94,-2.419333482,-2.045638079
4,97,-2.400683479,-2.225798211
4,100,-2.398830495,-2.364935075
4,103,-2.418539238,-2.424349867
4,106,-2.478801955,-2.24412278
4,109,-2.518885813,-1.84672111
4,112,-2.48850189,-1.274096717
4,115,-2.391214441,-0.5282741763
4,118,-2.275486181,0.3620914396
4,121,-2.172167626,1.231364589
4,124,-2.112014866,1.843346102
4,127,-2.069043973,1.965119092
4,130,-1.994359157,1.652571497
4,133,-1.923221898,1.056341728
4,136,-1.963377847,0.4019336206
4,139,-2.12239454,-0.03227096464
4,142,-2.307309363,-0.3220882412
4,145,-2.445559849,-0.5135068544
4,148,-2.501806132,-0.5739052566
4,151,-2.481868911,-0.4831925972
4,154,-2.432044051,-0.3144803086
4,157,-2.445332791,-0.2164639896
4,160,-2.637866181,-0.3866955699
4,163,-2.963809947,-0.7441352069
4,166,-3.121244727,-1.119756571
4,169,-3.087877661,-1.27701748
4,172,-3.039677505,-1.368752956
4,175,-3.041714318,-1.467735059
4,178,-3.064542298,-1.541874945
7,4,0.06923037923,-0.6749667615
7,7,0.1129639541,-0.555712752
7,10,0.2466971684,-0.3282199936
7,13,0.5669611781,-0.08465006545
7,16,0.9791327058,0.07282074395
7,19,0.8969201262,0.165107556
7,22,0.1349519628,0.0558429018
7,25,-0.732283557,-0.06296069507
7,28,-1.312294678,0.09537513111
7,31,-1.564070555,0.3252833934
7,34,-1.537309721,0.3481128071
7,37,-1.782233505,0.2649214383
7,40,-2.317081253,0.1629737838
7,43,-2.566307634,0.2000820982
7,46,-2.755764872,0.1708547149
7,49,-2.892827932,0.001006438849
7,52,-2.694638912,-0.2457248274
7,55,-2.381797183,-0.3384579909
7,58,-2.070652778,-0.3564136729
7,61,-1.813119798,-0.32572359
7,64,-1.710906993,-0.2468840187
7,67,-1.743435956,-0.3123340754
7,70,-1.902507374,-0.35497577
7,73,-2.130712288,-0.6419869309
7,76,-2.32284743,-1.055496383
7,79,-2.450734535,-1.47937457
7,82,-2.526629753,-1.86918593
7,85,-2.540525778,-2.230193725
7,88,-2.501791071,-2.451888891
7,91,-2.458729248,-2.291051326
7,94,-2.422504477,-1.937854783
7,97,-2.392755176,-2.244948435
7,100,-2.383787753,-2.392378401
7,103,-2.396170742,-2.571145822
7,106,-2.490626033,-2.437805038
7,109,-2.560926846,-2.049967269
7,112,-2.524924205,-1.463751815
7,115,-2.388816769,-0.6384628561
7,118,-2.251025104,0.4423051767
7,121,-2.142817776,1.522698746
7,124,-2.110168347,2.272773699
7,127,-2.09265723,2.360309111
7,130,-1.992779399,1.919559797
7,133,-1.861679232,1.13745626
7,136,-1.891744322,0.2998653346
7,139,-2.103457011,-0.1354051529
7,142,-2.345222098,-0.4311868106
7,145,-2.519797694,-0.6567051759
7,148,-2.575276781,-0.7255261658
7,151,-2.518019501,-0.5776194191
7,154,-2.407140129,-0.3258000396
7,157,-2.359153167,-0.1258666755
7,160,-2.56602799,-0.2854020113
7,163,-3.01440883,-0.6952019588
7,166,-3.18197476,-1.16901715
7,169,-3.074526509,-1.271971877
7,172,-3.009290458,-1.363622521
7,175,-3.04624332,-1.514792546
7,178,-3.108407811,-1.638836635
10,4,-0.004044397424,-0.9034583918
10,7,-0.03024252714,-0.7389952748
10,10,-0.04502173043,-0.3726569388
10,13,0.1926708796,0.02917714004
10,16,0.7667343152,0.2359182478
10,19,0.825263304,0.3553578011
10,22,-0.03229837605,0.1024351261
10,25,-1.029721982,-0.2168855371
10,28,-1.65399527,0.01316207241
10,31,-1.875672321,0.4172086331
10,34,-1.628630008,0.434370468
10,37,-1.771638715,0.3198508443
10,40,-2.366501371,0.1654629537
10,43,-2.480508596,0.2710199309
10,46,-2.659367723,0.2353502717
10,49,-2.903127536,-0.02916297996
10,52,-2.66955615,-0.4391633786
10,55,-2.34914628,-0.4732551547
10,58,-2.046196585,-0.4303776493
10,61,-1.783871169,-0.3467742685
10,64,-1.720720823,-0.1410156089
10,67,-1.785478113,-0.2205815788
10,70,-1.977590108,-0.1985471896
10,73,-2.235727027,-0.5619269783
10,76,-2.428445663,-1.071435691
10,79,-2.546817547,-1.55978863
10,82,-2.637615685,-1.964485134
10,85,-2.667425641,-2.392663822
10,88,-2.630793231,-2.743706962
10,91,-2.580983985,-2.512815899
10,94,-2.531826206,-1.83269834
10,97,-2.485781665,-2.322635729
10,100,-2.465969707,-2.331041601
10,103,-2.454603317,-2.762572585
10,106,-2.601818788,-2.763774657
10,109,-2.723838962,-2.437197118
10,112,-2.676814303,-1.853576369
10,115,-2.44995165,-0.8923628119
10,118,-2.276519181,0.5500382637
10,121,-2.177807538,1.96786871
10,124,-2.21604628,2.838917836
10,127,-2.243612993,2.847696033
10,130,-2.09963602,2.227599131
10,133,-1.86805791,1.19212671
10,136,-1.857716904,0.1166394577
10,139,-2.132257702,-0.2649638731
10,142,-2.451115461,-0.6088572734
10,145,-2.685182656,-0.9528056467
10,148,-2.741168891,-1.083115808
10,151,-2.622984605,-0.8529703017
10,154,-2.420728747,-0.5418891048
10,157,-2.260797841,-0.2227477393
10,160,-2.40666535,-0.2253221793
10,163,-2.944182971,-0.5748996771
10,166,-3.086538621,-1.124619736
10,169,-2.888389304,-1.111416137
10,172,-2.874319101,-1.287537035
10,175,-3.040429508,-1.604222239
10,178,-3.215653561,-1.861736335
13,4,-0.06714380441,-1.282563715
13,7,-0.2110891046,-1.09785648
13,10,-0.5811787715,-0.5431948982
13,13,-0.8077017039,0.120237832
13,16,-0.5761881426,0.4589389902
13,19,-0.3088222807,0.5861694539
13,22,-0.5923415565,0.282760617
13,25,-1.331779564,-0.2574843469
13,28,-1.946565568,-0.07309959729
13,31,-2.175748905,0.467266317
13,34,-2.066557547,0.4961133569
13,37,-2.01453131,0.3947661193
13,40,-2.083817302,0.2943613782
13,43,-2.032570389,0.3771723845
13,46,-2.176950438,0.2468796742
13,49,-2.398225453,-0.1452444812
13,52,-2.365699409,-0.7333960868
13,55,-2.243545617,-0.6078309398
13,58,-2.117046894,-0.4754544669
13,61,-2.028404227,-0.3442472889
13,64,-2.08389589,-0.07453308557
13,67,-2.220119925,-0.05690730902
13,70,-2.398360984,-0.1960567718
13,73,-2.564222759,-0.5891912055
13,76,-2.69145149,-1.15147541
13,79,-2.77107682,-1.665768243
13,82,-2.882746665,-1.952787835
13,85,-2.965243668,-2.319119363
13,88,-3.013995344,-2.787543068
13,91,-2.974956714,-2.686630137
13,94,-2.914822205,-2.192557377
13,97,-2.877174931,-2.399947932
13,100,-2.859920679,-2.09517383
13,103,-2.836688296,-2.834151797
13,106,-3.000445516,-3.132901772
13,109,-3.182128736,-2.958234955
13,112,-3.155444815,-2.393276944
13,115,-2.779728311,-1.253974107
13,118,-2.538375568,0.5828794174
13,121,-2.487123494,2.194629507
13,124,-2.632122242,2.67073166
13,127,-2.645251972,2.641770188
13,130,-2.443631034,1.986382438
13,133,-2.197338749,0.926409703
13,136,-2.082729148,0.02652663692
13,139,-2.303326421,-0.2851848765
13,142,-2.632497168,-0.7874621213
13,145,-2.909124266,-1.366231974
13,148,-2.967659695,-1.650514242
13,151,-2.787878474,-1.309985144
13,154,-2.537156905,-1.135177023
13,157,-2.328054874,-1.028205047
13,160,-2.250115557,-0.4305240072
13,163,-2.34411545,-0.4143900458
13,166,-2.414218268,-0.6367515228
13,169,-2.334724479,-0.6344680203
13,172,-2.561293816,-1.117668625
13,175,-2.996171903,-1.735373521
13,178,-3.384865082,-2.217083826
16,4,-0.1197522143,-1.696793906
16,7,-0.317491102,-1.592328045
16,10,-0.9550996728,-0.9609451079
16,13,-1.355893983,-0.1581467807
16,16,-1.228824482,0.4483608093
16,19,-0.7213095315,0.826914517
16,22,-0.5876593513,0.655552535
16,25,-1.167954991,-0.004088901133
16,28,-1.814230958,0.09688470372
16,31,-2.141708032,0.5808306104
16,34,-2.162065808,0.5292570524
16,37,-2.077583332,0.4299359001
16,40,-1.866808514,0.480728053
16,43,-1.647115105,0.5955514084
16,46,-1.858816675,0.3047000995
16,49,-2.138689074,-0.2092282212
16,52,-2.225926717,-0.7044799499
16,55,-2.210611415,-0.5422837103
16,58,-2.206495515,-0.4001262881
16,61,-2.282902139,-0.229144078
16,64,-2.446694786,-0.002654992256
16,67,-2.682547908,0.1287277514
16,70,-2.901458585,-0.1592021499
16,73,-3.020935732,-0.5621778482
16,76,-3.158056853,-1.169973612
16,79,-3.249974119,-1.675659821
16,82,-3.313825948,-1.664531109
16,85,-3.37059838,-1.763486062
16,88,-3.489417047,-2.275380878
16,91,-3.437801138,-2.312794752
16,94,-3.379303079,-1.993526285
16,97,-3.407108957,-2.407663545
16,100,-3.521711164,-2.582749387
16,103,-3.46935265,-3.43766539
16,106,-3.754512433,-3.703424386
16,109,-4.079835354,-3.544790473
16,112,-4.244783775,-2.854692707
16,115,-3.736568808,-1.344117979
16,118,-3.181604198,0.44142537
16,121,-3.007445298,1.522086211
16,124,-3.146794963,1.636062088
16,127,-3.087515579,1.313056247
16,130,-2.761234409,0.7809904286
16,133,-2.514618875,0.3319596417
16,136,-2.34071872,-0.1766299789
16,139,-2.505143119,-0.4137697612
16,142,-2.779564928,-0.9537702344
16,145,-3.012254777,-1.690794259
16,148,-3.065026255,-2.156884623
16,151,-2.819565776,-1.547146395
16,154,-2.511269813,-1.259975871
16,157,-2.174776056,-1.064868093
16,160,-1.930474988,-0.6030535095
16,163,-1.767286314,-0.4413308981
16,166,-1.802552045,-0.4409611926
