PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 82, filenames: A: frame0162.jpg & B: frame0163.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-2.38623096,2.079133043
4,7,-2.269663214,2.146576063
4,10,-2.13299476,2.231021176
4,13,-2.18379407,2.267571496
4,16,-2.574196242,2.232798694
4,19,-2.947294986,2.180093581
4,22,-3.08045595,2.029200992
4,25,-3.036470009,1.847216199
4,28,-2.844439774,1.718841823
4,31,-2.651139559,1.601304049
4,34,-2.493672779,1.535079622
4,37,-2.361511702,1.451473026
4,40,-2.249357527,1.332595011
4,43,-2.150050412,1.192356147
4,46,-2.055313983,1.030830021
4,49,-1.970571288,0.8134346924
4,52,-1.969948519,0.5075612978
4,55,-2.19408627,0.06392866181
4,58,-2.60784009,-0.4443617605
4,61,-2.946745719,-0.8564209568
4,64,-3.137030318,-1.10928235
4,67,-3.184408096,-1.23403753
4,70,-3.109483997,-1.276510811
4,73,-2.954036335,-1.235749843
4,76,-2.813114441,-1.093653617
4,79,-2.762800981,-0.8469691769
4,82,-2.801388112,-0.5987698807
4,85,-2.805618835,-0.529830998
4,88,-2.739013036,-0.5793151425
4,91,-2.65737504,-0.6152656262
4,94,-2.599860034,-0.5500907083
4,97,-2.55675673,-0.3984992777
4,100,-2.474457114,-0.2301660083
4,103,-2.281562928,-0.1485356754
4,106,-1.970814372,-0.256081924
4,109,-1.546296552,-0.5558714486
4,112,-1.014399457,-0.9980315191
4,115,-0.401341437,-1.381039677
4,118,0.2296498929,-1.639833251
4,121,0.763236862,-1.748943091
4,124,1.105340489,-1.688984068
4,127,1.367058189,-1.450747527
4,130,1.693711866,-1.043565342
4,133,2.056395464,-0.5683858775
4,136,2.34255749,-0.1405185923
4,139,2.574412963,0.208446243
4,142,2.679330568,0.5573016283
4,145,2.67315652,1.080439977
4,148,2.636621398,1.327173005
4,151,2.664487402,1.283187631
4,154,2.642560571,1.026988863
4,157,2.545152778,0.7330164434
4,160,2.472897696,0.4882322981
4,163,2.258491373,0.3165669665
4,166,1.874868468,0.1256272448
4,169,1.470345405,-0.1255162175
4,172,1.076724135,-0.3708549261
4,175,0.6933806716,-0.4422847802
4,178,0.4545767358,-0.4329913013
7,4,-2.461597835,2.009241977
7,7,-2.274945064,2.126873832
7,10,-2.016875943,2.273214699
7,13,-1.992141596,2.339421996
7,16,-2.542830525,2.286796104
7,19,-3.036676974,2.259377789
7,22,-3.16825604,2.061575668
7,25,-3.118989111,1.814818445
7,28,-2.863138829,1.680498385
7,31,-2.644976966,1.546994461
7,34,-2.481550841,1.54357879
7,37,-2.34485353,1.488349977
7,40,-2.233188269,1.369737671
7,43,-2.13504542,1.236724044
7,46,-2.034232648,1.103673461
7,49,-1.913565442,0.9056152064
7,52,-1.853817464,0.6102434236
7,55,-2.102055138,0.09498235643
7,58,-2.645839977,-0.5375589832
7,61,-3.040945025,-1.019968263
7,64,-3.244967123,-1.277963094
7,67,-3.276077745,-1.381231593
7,70,-3.156613547,-1.409594196
7,73,-2.930775579,-1.349506339
7,76,-2.736417806,-1.160845548
7,79,-2.682288496,-0.8030499468
7,82,-2.779041955,-0.4426944758
7,85,-2.809487859,-0.4230009287
7,88,-2.727704623,-0.5844613067
7,91,-2.634816988,-0.6964171169
7,94,-2.59127961,-0.618932887
7,97,-2.588010632,-0.3894482405
7,100,-2.555541616,-0.1096547398
7,103,-2.380962344,0.052590773
7,106,-2.072746917,-0.07401249493
7,109,-1.636816511,-0.4606069454
7,112,-1.069702181,-1.065568169
7,115,-0.3951600454,-1.520413207
7,118,0.3130272883,-1.813383647
7,121,0.8879630223,-1.945844903
7,124,1.163686712,-1.899504122
7,127,1.34799429,-1.643189425
7,130,1.685837237,-1.14701041
7,133,2.096917212,-0.5791123654
7,136,2.360131822,-0.1307735989
7,139,2.589820427,0.1457157678
7,142,2.644401286,0.3888021898
7,145,2.573128958,1.139209189
7,148,2.48441217,1.485421865
7,151,2.543837523,1.465907908
7,154,2.528422729,1.120987867
7,157,2.399874259,0.7521393161
7,160,2.416994451,0.4670109226
7,163,2.24786295,0.3180053253
7,166,1.833348582,0.1430953565
7,169,1.42059373,-0.1175015635
7,172,1.007277271,-0.4218111168
7,175,0.537851225,-0.4653967344
7,178,0.2358572116,-0.4288932752
10,4,-2.724743051,1.831397601
10,7,-2.420360515,2.059766713
10,10,-1.948671535,2.334012295
10,13,-1.718808314,2.456559159
10,16,-2.392031774,2.365266524
10,19,-2.962419952,2.382958058
10,22,-3.065022984,2.10870598
10,25,-3.058382708,1.732947294
10,28,-2.769595537,1.563899845
10,31,-2.56848915,1.384961786
10,34,-2.419747827,1.558906862
10,37,-2.290770643,1.565363823
10,40,-2.201898524,1.441649529
10,43,-2.131016447,1.317069068
10,46,-2.060916833,1.23399484
10,49,-1.932897052,1.039039344
10,52,-1.799044719,0.7534616891
10,55,-2.040680187,0.1058649569
10,58,-2.713146125,-0.742921395
10,61,-3.133258705,-1.340662234
10,64,-3.351489018,-1.60868673
10,67,-3.356138036,-1.674893232
10,70,-3.168708308,-1.668047198
10,73,-2.84639625,-1.555214585
10,76,-2.579764404,-1.269889588
10,79,-2.514267168,-0.684999565
10,82,-2.685246338,-0.1425405052
10,85,-2.751492355,-0.2683408541
10,88,-2.664027211,-0.6659302799
10,91,-2.572588259,-0.9192935675
10,94,-2.558410848,-0.8139497705
10,97,-2.615372939,-0.4396310375
10,100,-2.663503384,0.06788097358
10,103,-2.527471726,0.3794056206
10,106,-2.239043821,0.1914637527
10,109,-1.804163671,-0.3480857594
10,112,-1.199793736,-1.236034019
10,115,-0.4543781272,-1.74250973
10,118,0.3389670782,-2.054957716
10,121,0.9344928416,-2.223814252
10,124,1.070326968,-2.239005749
10,127,1.13137701,-1.995331917
10,130,1.489160673,-1.349167501
10,133,1.942346837,-0.6254320466
10,136,2.077445101,-0.1560689829
10,139,2.217515295,-0.07566362736
10,142,2.104219034,-0.167940991
10,145,1.902294074,0.9357814501
10,148,1.72969494,1.543026729
10,151,1.785924874,1.714396015
10,154,1.743527722,1.274425664
10,157,1.544803472,0.8192942895
10,160,1.716820302,0.4613197722
10,163,1.699503292,0.3188199866
10,166,1.361700217,0.1590943091
10,169,1.034494624,-0.02461279894
10,172,0.648138642,-0.357756073
10,175,0.07992654979,-0.3767775443
10,178,-0.3002732958,-0.339507522
13,4,-3.399562379,1.526017581
13,7,-2.95071509,1.914040822
13,10,-2.277108231,2.341052743
13,13,-1.821519095,2.492107904
13,16,-1.923093281,2.422950703
13,19,-2.168913796,2.377100977
13,22,-2.323848408,2.129828124
13,25,-2.418925453,1.64768064
13,28,-2.390881821,1.283131847
13,31,-2.316422811,1.076233698
13,34,-2.215338649,1.568182995
13,37,-2.147520396,1.655745796
13,40,-2.15593607,1.529653539
13,43,-2.174792792,1.419138031
13,46,-2.214554466,1.38347096
13,49,-2.206699277,1.089497398
13,52,-2.157749991,0.7287005584
13,55,-2.29364964,-0.03779871993
13,58,-2.681048494,-0.9917853571
13,61,-3.000678282,-1.641533234
13,64,-3.257738511,-1.930468536
13,67,-3.247124416,-1.984519154
13,70,-3.006367051,-1.917508621
13,73,-2.700429113,-1.72257409
13,76,-2.451108189,-1.316442585
13,79,-2.398697832,-0.4364539056
13,82,-2.483716021,0.07582162145
13,85,-2.54963602,-0.3047903274
13,88,-2.551183305,-0.9808472833
13,91,-2.523699895,-1.329582055
13,94,-2.541260051,-1.211810036
13,97,-2.615032201,-0.7352048551
13,100,-2.688340944,0.06257151862
13,103,-2.637558228,0.51766891
13,106,-2.415083437,0.2206363769
13,109,-2.027392431,-0.4219914749
13,112,-1.436121062,-1.424730008
13,115,-0.7165787671,-1.770049909
13,118,0.001633953884,-1.997865546
13,121,0.4037014999,-2.1894909
13,124,0.3912527067,-2.380497999
13,127,0.4633527154,-2.256812056
13,130,0.8483691851,-1.512145837
13,133,1.170059943,-0.6870501725
13,136,1.060744379,-0.1814193817
13,139,0.8686230099,-0.4341207684
13,142,0.4490803901,-0.9401697641
13,145,0.1336062344,-0.0720165392
13,148,0.04333957075,1.110387682
13,151,-0.1821597549,1.762564261
13,154,-0.3698832409,1.398726706
13,157,-0.5348697445,0.9858598936
13,160,-0.4241533487,0.5848769134
13,163,-0.1386339494,0.2684963502
13,166,0.02307945191,0.01604490227
13,169,-0.0454782118,0.158313627
13,172,-0.3554531653,0.1476015864
13,175,-0.8355464197,-0.0362023394
13,178,-1.206997149,-0.1389757259
16,4,-4.737859264,1.278513807
16,7,-3.952073144,1.759327736
16,10,-2.847261512,2.239570056
16,13,-1.931742934,2.328003479
16,16,-1.368855935,2.225177114
16,19,-1.27035874,2.149714178
16,22,-1.490938492,2.126949695
16,25,-1.719019642,1.616888796
16,28,-1.85283727,0.9729694128
16,31,-1.838214162,0.9242094438
16,34,-1.753573694,1.455008378
16,37,-1.878348012,1.62661136
16,40,-2.117573174,1.570947055
16,43,-2.289275719,1.546670994
16,46,-2.408148474,1.50905217
16,49,-2.430291655,1.04039162
16,52,-2.347832223,0.3488652434
16,55,-2.365697579,-0.3011851208
16,58,-2.57784429,-1.035690633
16,61,-2.799344237,-1.41424138
16,64,-3.149184427,-1.624489111
16,67,-3.168704194,-1.67151617
16,70,-2.932763732,-1.643247794
16,73,-2.730054305,-1.567228254
16,76,-2.63334094,-1.172396329
16,79,-2.67322207,-0.2972338552
16,82,-2.670843217,-0.2602301153
16,85,-2.639395492,-0.9227206135
