PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 6, filenames: A: frame0010.jpg & B: frame0011.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-3.386457428,0.4639482499
4,7,-3.390580881,0.5198488587
4,10,-3.397191645,0.5900963849
4,13,-3.386307554,0.5779309459
4,16,-3.315907715,0.3736145741
4,19,-3.188561064,0.03095314978
4,22,-3.064241932,-0.3879297158
4,25,-2.960583007,-0.7686415664
4,28,-2.86187045,-0.9704150764
4,31,-2.808574932,-0.9749884098
4,34,-2.804962267,-0.7441612782
4,37,-2.834496968,-0.5245971136
4,40,-2.851687064,-0.356143902
4,43,-2.860790326,-0.2235694991
4,46,-2.849445818,-0.1266941221
4,49,-2.763091474,-0.1050678122
4,52,-2.62602699,-0.1777090734
4,55,-2.517121883,-0.3044683663
4,58,-2.473073865,-0.4317455762
4,61,-2.49024594,-0.520570689
4,64,-2.538459736,-0.5813579731
4,67,-2.576845143,-0.6757561621
4,70,-2.558620844,-0.8582149969
4,73,-2.458333486,-1.063819489
4,76,-2.401387208,-1.03096673
4,79,-2.543602151,-0.8905526853
4,82,-2.909872507,-0.7233534374
4,85,-3.415331556,-0.5803822919
4,88,-3.899863172,-0.4567295452
4,91,-4.237950063,-0.3369539069
4,94,-4.365925385,-0.2111094853
4,97,-4.305381668,-0.06967427752
4,100,-4.115244492,0.08920547517
4,103,-3.872364113,0.2437138291
4,106,-3.638142893,0.3573785186
4,109,-3.441460903,0.3937854634
4,112,-3.267384862,0.3399069968
4,115,-3.083170408,0.1969409233
4,118,-2.86390975,-0.03136379273
4,121,-2.624156716,-0.3204175264
4,124,-2.402252012,-0.5772318939
4,127,-2.257658226,-0.7249599488
4,130,-2.207353192,-0.7319451509
4,133,-2.221819541,-0.6558942825
4,136,-2.232831246,-0.6101299073
4,139,-2.215006146,-0.598253706
4,142,-2.183096745,-0.6324849606
4,145,-2.179622726,-0.7389167054
4,148,-2.251180077,-0.9561256107
4,151,-2.355306768,-1.183726423
4,154,-2.44836899,-1.325061264
4,157,-2.531585786,-1.329027964
4,160,-2.654621193,-1.33719022
4,163,-2.779443119,-1.41145399
4,166,-2.857556604,-1.538659001
4,169,-2.950315559,-1.636330511
4,172,-3.092825462,-1.66864458
4,175,-3.238360043,-1.689642175
4,178,-3.324180293,-1.725178178
7,4,-3.393751029,0.4276631889
7,7,-3.398171035,0.5196246106
7,10,-3.412322217,0.6565638886
7,13,-3.416371278,0.7096233691
7,16,-3.338116206,0.4872732084
7,19,-3.17382451,0.1052138738
7,22,-3.02435141,-0.3914427146
7,25,-2.906204391,-0.8587439965
7,28,-2.776222278,-1.083464666
7,31,-2.719703319,-1.10422546
7,34,-2.739708697,-0.7580740773
7,37,-2.815054222,-0.5052833938
7,40,-2.851495453,-0.3274958352
7,43,-2.870315992,-0.1840455356
7,46,-2.874383949,-0.0596582965
7,49,-2.761822341,-0.01767460581
7,52,-2.579223259,-0.1186944679
7,55,-2.452497865,-0.2983668535
7,58,-2.420678535,-0.4637533562
7,61,-2.468882424,-0.5454946186
7,64,-2.544499595,-0.566228183
7,67,-2.594729253,-0.6370788791
7,70,-2.556006929,-0.8649456091
7,73,-2.363750544,-1.20378216
7,76,-2.218446878,-1.11855249
7,79,-2.356727355,-0.9308844418
7,82,-2.803486101,-0.7262528532
7,85,-3.445780771,-0.5762589632
7,88,-4.055382969,-0.4586090396
7,91,-4.466495745,-0.3477249855
7,94,-4.581659977,-0.2319023047
7,97,-4.456297267,-0.09053355412
7,100,-4.178222353,0.09213723283
7,103,-3.864103919,0.2866559436
7,106,-3.59699559,0.4412743645
7,109,-3.414213321,0.4996878992
7,112,-3.277397921,0.447923223
7,115,-3.12369705,0.28709877
7,118,-2.898540979,0.01174137177
7,121,-2.626859819,-0.3617375659
7,124,-2.36652456,-0.6776113792
7,127,-2.210824542,-0.8359541277
7,130,-2.176676555,-0.7868993185
7,133,-2.223153177,-0.6250881918
7,136,-2.24014218,-0.5666961538
7,139,-2.202900069,-0.5438045851
7,142,-2.13920066,-0.5594765639
7,145,-2.109882523,-0.6504218646
7,148,-2.21493473,-0.9444367496
7,151,-2.354694176,-1.247344984
7,154,-2.449850876,-1.422857619
7,157,-2.500014157,-1.338380244
7,160,-2.632772661,-1.306731966
7,163,-2.770035602,-1.400032975
7,166,-2.81780334,-1.582538963
7,169,-2.906654472,-1.697485598
7,172,-3.102172695,-1.688666349
7,175,-3.313261527,-1.694374692
7,178,-3.432809475,-1.770867581
10,4,-3.405346067,0.3113540492
10,7,-3.391039468,0.4589737634
10,10,-3.385738338,0.6957917236
10,13,-3.387245936,0.8617718783
10,16,-3.285490035,0.6412991937
10,19,-3.061837399,0.2657872263
10,22,-2.868609203,-0.298929977
10,25,-2.713131934,-0.8611917568
10,28,-2.523537635,-1.103873052
10,31,-2.465265846,-1.210031071
10,34,-2.543155917,-0.7339619947
10,37,-2.726502176,-0.4893634665
10,40,-2.811344299,-0.307176364
10,43,-2.828644535,-0.1511511612
10,46,-2.839298562,0.01972246201
10,49,-2.666986997,0.1403000417
10,52,-2.425077677,-0.005933756289
10,55,-2.295935617,-0.3069575682
10,58,-2.306876079,-0.5577323309
10,61,-2.41885954,-0.6166493643
10,64,-2.519957534,-0.5465525426
10,67,-2.559750255,-0.5547029187
10,70,-2.465332634,-0.8030309121
10,73,-2.135016087,-1.350287421
10,76,-1.904342915,-1.164647268
10,79,-2.086639352,-0.9435191528
10,82,-2.701103534,-0.7101264664
10,85,-3.590148905,-0.5684090382
10,88,-4.431488636,-0.4681454881
10,91,-4.990161774,-0.3723147801
10,94,-5.055705879,-0.2775283492
10,97,-4.776208086,-0.1407341822
10,100,-4.290182323,0.08904146761
10,103,-3.814140647,0.3616820176
10,106,-3.473184809,0.5978371259
10,109,-3.331278425,0.6989843766
10,112,-3.298094571,0.6517309071
10,115,-3.244376171,0.4496314929
10,118,-3.036133881,0.07240314385
10,121,-2.723104552,-0.4698318881
10,124,-2.421721698,-0.8706167715
10,127,-2.260865863,-1.027101963
10,130,-2.237581591,-0.8579004661
10,133,-2.300065658,-0.5248071522
10,136,-2.282811559,-0.4998833185
10,139,-2.183905498,-0.4872801853
10,142,-2.063207775,-0.4748867815
10,145,-1.977992853,-0.4941375143
10,148,-2.158305891,-0.9213621917
10,151,-2.361587213,-1.3255899
10,154,-2.45296436,-1.577330933
10,157,-2.413425708,-1.301701347
10,160,-2.55898572,-1.231736521
10,163,-2.702068037,-1.39173644
10,166,-2.693426426,-1.684833339
10,169,-2.791995308,-1.812820491
10,172,-3.11406413,-1.684746332
10,175,-3.468620105,-1.656957264
10,178,-3.65368824,-1.86894737
13,4,-3.431028448,0.04148975826
13,7,-3.343989344,0.2456636016
13,10,-3.22592348,0.5403785982
13,13,-3.126921053,0.7476981744
13,16,-2.983794418,0.6667452209
13,19,-2.767806883,0.4670115167
13,22,-2.552345241,-0.004742598369
13,25,-2.308762076,-0.4690389829
13,28,-2.100145998,-0.7555502462
13,31,-2.038530484,-0.9792177592
13,34,-2.218491836,-0.7343178344
13,37,-2.542646665,-0.5806770108
13,40,-2.73645735,-0.3747502368
13,43,-2.701575951,-0.2001461578
13,46,-2.626994673,-0.03480754386
13,49,-2.348174284,0.3241597319
13,52,-2.135809238,0.1518724765
13,55,-2.065579587,-0.3759863303
13,58,-2.165487287,-0.7536351377
13,61,-2.366016998,-0.7417527912
13,64,-2.410715739,-0.5413554619
13,67,-2.365966779,-0.4841204772
13,70,-2.123567133,-0.5955961091
13,73,-1.751111558,-1.016958455
13,76,-1.686867292,-0.9026923483
13,79,-2.023074855,-0.7909269139
13,82,-2.859885099,-0.6544079089
13,85,-3.957184189,-0.5654221841
13,88,-5.052705954,-0.4980006799
13,91,-5.825641235,-0.4056411111
13,94,-5.77029729,-0.328074822
13,97,-5.234110784,-0.19814497
13,100,-4.389335943,0.08827563956
13,103,-3.653999928,0.4407265908
13,106,-3.190547985,0.7608626029
13,109,-3.12354818,0.9098265953
13,112,-3.294383114,0.8787750743
13,115,-3.464128509,0.6071309475
13,118,-3.344337683,0.05410635275
13,121,-3.004199123,-0.7011939623
13,124,-2.780873758,-1.109669967
13,127,-2.674787113,-1.203311048
13,130,-2.618286428,-0.8696595467
13,133,-2.559358314,-0.3434341145
13,136,-2.391094325,-0.4868224733
13,139,-2.162954676,-0.5783591747
13,142,-2.02684392,-0.5678340918
13,145,-1.894820923,-0.4311382424
13,148,-2.150601755,-0.91689228
13,151,-2.372053577,-1.244765287
13,154,-2.43389685,-1.565749761
13,157,-2.287164974,-1.102567618
13,160,-2.450467357,-1.100509945
13,163,-2.506475115,-1.408064222
13,166,-2.474349368,-1.802315714
13,169,-2.625505846,-1.876187936
13,172,-3.111359944,-1.528975169
13,175,-3.643563711,-1.458949866
13,178,-3.895991373,-1.994119803
16,4,-3.52434486,-0.4514674526
16,7,-3.29083779,-0.1214994563
16,10,-2.977951803,0.2988301047
16,13,-2.785261556,0.6057061228
16,16,-2.697152387,0.6009858188
16,19,-2.526006238,0.5101385933
16,22,-2.426794831,0.1654181769
16,25,-2.262341346,-0.2674499961
16,28,-2.10070137,-0.721139961
16,31,-2.05548164,-1.16937548
16,34,-2.292580105,-0.9814798423
16,37,-2.653792028,-0.8186188157
16,40,-2.875657277,-0.5565277599
16,43,-2.779606871,-0.2734982395
16,46,-2.678521362,-0.2747247309
16,49,-2.208393103,0.614506664
16,52,-2.026989287,0.3732891992
16,55,-1.947248408,-0.5794448663
16,58,-2.134749441,-1.041920779
16,61,-2.431231915,-0.825643301
16,64,-2.252338907,-0.5221624752
16,67,-2.214510279,-0.5086921497
16,70,-2.008857065,-0.211553678
16,73,-1.58558279,-0.04912820439
16,76,-1.711169315,-0.2833892517
16,79,-2.205438777,-0.4710340175
16,82,-3.174533483,-0.5327958557
16,85,-4.365574876,-0.5666542318
16,88,-5.626670191,-0.5676606467
16,91,-6.620296976,-0.4239119787
16,94,-6.414094811,-0.2898334437
16,97,-5.602672742,-0.1111802564
16,100,-4.323301413,0.1891550872
16,103,-3.322395774,0.5088073778
16,106,-2.717966247,0.7762417943
16,109,-2.710306364,0.9314941373
16,112,-3.151137826,0.9613575006
16,115,-3.602159425,0.6460031617
16,118,-3.566763931,-0.08706735883
16,121,-3.093726061,-1.084602115
16,124,-3.132629263,-1.361547013
16,127,-3.225982513,-1.422912572
16,130,-3.107084233,-0.9429175234
16,133,-2.896204749,-0.3168294123
16,136,-2.546932671,-0.5689613596
16,139,-2.15953634,-0.9517018275
16,142,-2.202110225,-1.007093589
16,145,-2.237267483,-0.9157120313
16,148,-2.315427288,-1.025273191
16,151,-2.313724555,-0.8399812675
16,154,-2.2414907,-0.8871043969
16,157,-2.324762837,-0.8086777245
