PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 38, filenames: A: frame0074.jpg & B: frame0075.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-2.72482692,0.358271719
4,7,-2.703192935,0.2044251009
4,10,-2.66913469,-0.04446727139
4,13,-2.602870593,-0.3171479507
4,16,-2.465823795,-0.4985119659
4,19,-2.304704443,-0.4704444136
4,22,-2.157819169,-0.3291221957
4,25,-2.043216197,-0.2200975922
4,28,-1.992387676,-0.2535577117
4,31,-2.051744345,-0.4590706276
4,34,-2.230362367,-0.6877153418
4,37,-2.474472232,-0.8813246481
4,40,-2.733796276,-1.036123106
4,43,-2.981528805,-1.141923675
4,46,-3.205856235,-1.174335817
4,49,-3.402539777,-1.115166223
4,52,-3.573934886,-0.9630103227
4,55,-3.73861745,-0.7642704269
4,58,-3.919002538,-0.5864999099
4,61,-4.121268888,-0.3976833739
4,64,-4.29508676,-0.219050584
4,67,-4.329032242,-0.0467465458
4,70,-4.224424271,0.08521014793
4,73,-3.988981521,0.1340610636
4,76,-3.640180077,0.1113908819
4,79,-3.215710997,0.04741536448
4,82,-2.722905552,-0.04575515518
4,85,-2.134815481,-0.1712059925
4,88,-1.38402663,-0.3078579632
4,91,-0.3840858338,-0.3606511379
4,94,0.7865032193,-0.2595100649
4,97,1.600322137,-0.1865793886
4,100,1.962675928,-0.19701316
4,103,2.063513129,-0.2331501185
4,106,2.144622126,-0.264719527
4,109,2.069656498,-0.2656758657
4,112,1.724186342,-0.2548564974
4,115,1.156843903,-0.2905330026
4,118,0.6819176934,-0.3504121207
4,121,0.4531556638,-0.4295278659
4,124,0.43613985,-0.56487324
4,127,0.4690422828,-0.8266865331
4,130,0.5128895334,-1.281762339
4,133,0.560805584,-1.981874791
4,136,0.5960546314,-2.622961874
4,139,0.5995007476,-2.773311064
4,142,0.6261052188,-2.502427703
4,145,0.8979705082,-2.380013628
4,148,1.452526839,-2.246896103
4,151,2.106311251,-1.899365586
4,154,2.513181358,-1.368625683
4,157,2.664608912,-0.858629699
4,160,2.653460324,-0.5111180237
4,163,2.526131311,-0.3115797069
4,166,2.262779504,-0.2387011067
4,169,1.781286,-0.244096208
4,172,1.06918294,-0.2725404879
4,175,0.4377748385,-0.2980927474
4,178,0.09149850445,-0.3038608297
7,4,-2.752973971,0.541568496
7,7,-2.715415722,0.3125993836
7,10,-2.677044493,-0.03918441602
7,13,-2.62061349,-0.4320233183
7,16,-2.463090923,-0.6968124091
7,19,-2.281288959,-0.5814092802
7,22,-2.114372423,-0.2973886915
7,25,-1.964325317,-0.08072399419
7,28,-1.871738877,-0.0930231411
7,31,-1.924492167,-0.4107845708
7,34,-2.149114577,-0.7053841173
7,37,-2.445634338,-0.9231031545
7,40,-2.741765785,-1.097838262
7,43,-3.010660579,-1.228283412
7,46,-3.243612872,-1.275423467
7,49,-3.43665542,-1.210622594
7,52,-3.588732336,-1.013979394
7,55,-3.735838488,-0.7569188452
7,58,-3.922190816,-0.5833903019
7,61,-4.178413433,-0.3758609025
7,64,-4.444457194,-0.1929772578
7,67,-4.495676104,0.006899579907
7,70,-4.386376349,0.1691219528
7,73,-4.130145054,0.2098502044
7,76,-3.750162357,0.1620748185
7,79,-3.317261533,0.08126079233
7,82,-2.836557803,-0.01975176429
7,85,-2.2750146,-0.1599421964
7,88,-1.5472806,-0.3339714065
7,91,-0.4898408064,-0.403818053
7,94,0.9177650344,-0.2233729711
7,97,1.772455337,-0.1281298015
7,100,2.038289451,-0.167806937
7,103,2.017638346,-0.2249108534
7,106,2.139485877,-0.2731861276
7,109,2.105021128,-0.2678391231
7,112,1.734129173,-0.2343302941
7,115,1.026925442,-0.275890308
7,118,0.4616528503,-0.3223455319
7,121,0.2021538733,-0.357277653
7,124,0.2132404568,-0.431466101
7,127,0.2622257832,-0.6567980336
7,130,0.317141286,-1.129155831
7,133,0.4040543408,-2.031989559
7,136,0.4953708558,-2.932449109
7,139,0.501168418,-3.110560094
7,142,0.4335161069,-2.629208226
7,145,0.6773939648,-2.569456453
7,148,1.300252587,-2.498476717
7,151,2.098189699,-2.080891394
7,154,2.51699379,-1.386499814
7,157,2.638587914,-0.75777028
7,160,2.613580555,-0.3864963604
7,163,2.49886958,-0.1921439118
7,166,2.271318908,-0.1571075386
7,169,1.786506678,-0.2114508033
7,172,0.9243783705,-0.2724623575
7,175,0.1761582768,-0.3174855391
7,178,-0.2188700808,-0.3150198956
10,4,-2.809305118,0.9200213496
10,7,-2.70990862,0.5243861343
10,10,-2.626262759,-0.02368659368
10,13,-2.574531572,-0.6414366543
10,16,-2.401428363,-1.087865477
10,19,-2.212639237,-0.7731320313
10,22,-2.034786599,-0.2148964885
10,25,-1.829092264,0.1900823303
10,28,-1.654276967,0.2194618085
10,31,-1.691931812,-0.3574010356
10,34,-2.014507957,-0.756121726
10,37,-2.411488912,-1.0000006
10,40,-2.773719023,-1.212513132
10,43,-3.079205052,-1.40358519
10,46,-3.32343625,-1.492874067
10,49,-3.501610265,-1.43903932
10,52,-3.595982971,-1.162535011
10,55,-3.690338959,-0.7699083545
10,58,-3.868124551,-0.6164855893
10,61,-4.210034093,-0.3473858313
10,64,-4.668099759,-0.1638658803
10,67,-4.732209388,0.09186979543
10,70,-4.618635519,0.3195175732
10,73,-4.333285484,0.3397143618
10,76,-3.904991828,0.2443809631
10,79,-3.473587528,0.1372481653
10,82,-3.017402419,0.02901926818
10,85,-2.50798113,-0.1134107994
10,88,-1.88182425,-0.3064429198
10,91,-0.9081285849,-0.3751098503
10,94,0.6600215689,-0.0998701329
10,97,1.406625145,-0.01211408411
10,100,1.479739425,-0.1143108408
10,103,1.272861216,-0.2044632945
10,106,1.461608816,-0.2817233311
10,109,1.501022229,-0.2738003069
10,112,1.191832641,-0.2212462653
10,115,0.420574798,-0.2844333525
10,118,-0.1810139063,-0.3005536483
10,121,-0.5353104248,-0.2491428649
10,124,-0.5968377036,-0.2036594315
10,127,-0.5534939926,-0.3585388884
10,130,-0.5197088957,-0.8330679063
10,133,-0.3359658057,-2.008321169
10,136,-0.04080763297,-3.303848695
10,139,0.07227605181,-3.630210603
10,142,-0.104389712,-2.93703971
10,145,0.04344242823,-3.045171484
10,148,0.6081822221,-3.049911669
10,151,1.464377124,-2.470652324
10,154,1.801168603,-1.469605055
10,157,1.868260366,-0.6461548993
10,160,1.833512031,-0.2306454005
10,163,1.744526222,-0.01857606835
10,166,1.604264629,-0.03588404353
10,169,1.218306514,-0.172535962
10,172,0.2726181238,-0.2894626215
10,175,-0.517442734,-0.3769681013
10,178,-0.9155484852,-0.3383139134
13,4,-2.917747804,1.372728625
13,7,-2.67401983,0.7419738851
13,10,-2.446609754,-0.002423707949
13,13,-2.33137887,-0.799218084
13,16,-2.236668272,-1.449967587
13,19,-2.106687341,-0.8800629973
13,22,-1.969285788,-0.0718759908
13,25,-1.731484832,0.4417542086
13,28,-1.477391227,0.4942183412
13,31,-1.500195275,-0.4094730792
13,34,-1.939525509,-0.8362013864
13,37,-2.436545631,-1.062275961
13,40,-2.857895555,-1.3222693
13,43,-3.191419521,-1.622953151
13,46,-3.425526496,-1.800681035
13,49,-3.555387725,-1.833651889
13,52,-3.514182702,-1.511354147
13,55,-3.50013485,-0.9337983114
13,58,-3.624334036,-0.7812405164
13,61,-3.997838556,-0.3696776793
13,64,-4.653388653,-0.1861912133
13,67,-4.702847348,0.1340556004
13,70,-4.605534102,0.4377287287
13,73,-4.321284968,0.4346770613
13,76,-3.906510586,0.3087183963
13,79,-3.548442734,0.1865616833
13,82,-3.123088627,0.04777614769
13,85,-2.659337777,-0.09667214392
13,88,-2.225975847,-0.1677980421
13,91,-1.666288903,-0.03466495931
13,94,-0.920080902,0.06896160786
13,97,-0.632982688,0.06135347769
13,100,-0.7092895385,-0.06861757456
13,103,-0.8252633178,-0.197650866
13,106,-0.7406415368,-0.2739805025
13,109,-0.6799586812,-0.2695035377
13,112,-0.7386263292,-0.2950237587
13,115,-0.9533444408,-0.3639704639
13,118,-1.259374353,-0.3242469603
13,121,-1.792064084,-0.1737918066
13,124,-2.31165277,0.004434618234
13,127,-2.239622002,-0.06321494252
13,130,-2.353757514,-0.6179297888
13,133,-2.055427863,-1.742476179
13,136,-1.37333934,-2.981929877
13,139,-1.004254471,-3.627448087
13,142,-1.026947728,-3.558281262
13,145,-1.075627324,-3.657289446
13,148,-0.9951251446,-3.6237046
13,151,-0.7116952392,-2.874084042
13,154,-0.5657888946,-1.642093365
13,157,-0.4791021204,-0.7216889209
13,160,-0.497041515,-0.2071674925
13,163,-0.5887882243,0.08156915424
13,166,-0.6637321305,0.05131192575
13,169,-0.8400557143,-0.1570283742
13,172,-1.28157606,-0.3410601495
13,175,-1.726186545,-0.5041671973
13,178,-1.962607866,-0.3614522045
16,4,-3.139127332,1.35706379
16,7,-2.74535723,0.6718364068
16,10,-2.397455945,-0.02091967034
16,13,-2.299825155,-0.5197881078
16,16,-2.258777095,-1.049038232
16,19,-2.126087768,-0.6180986103
16,22,-2.030762466,0.03041536416
16,25,-1.828814669,0.2712413683
16,28,-1.642326884,0.09330097431
16,31,-1.708256042,-0.6030114775
16,34,-2.120711297,-0.8441894247
16,37,-2.602413138,-0.9815188405
16,40,-3.007839705,-1.264286314
16,43,-3.312183363,-1.688099238
16,46,-3.460539239,-2.000167399
16,49,-3.464915838,-2.255636327
16,52,-3.186781924,-2.085841013
16,55,-3.042659474,-1.58031209
16,58,-3.101839211,-1.083276479
16,61,-3.366879333,-0.5779276309
16,64,-3.774598687,-0.2810392979
16,67,-3.940664036,0.03583780098
16,70,-3.868929305,0.2975845201
16,73,-3.633518198,0.3537153153
16,76,-3.486966495,0.3399144377
16,79,-3.336098629,0.2497010165
16,82,-2.909666257,-0.06508667736
16,85,-2.471122933,-0.4675803417
16,88,-2.352009864,-0.3970588715
16,91,-2.321641948,-0.1235877206
16,94,-2.129734855,-0.007388520816
16,97,-2.200396994,0.009681726648
16,100,-2.356905386,-0.1410978411
16,103,-2.294642683,-0.377097644
16,106,-2.172773418,-0.3441297988
16,109,-2.079570068,-0.3120068226
16,112,-2.009926319,-0.3532915324
16,115,-1.877081945,-0.3989934224
16,118,-1.878502699,-0.3429689897
16,121,-2.230833998,-0.1457897613
16,124,-2.553187991,0.1132296037
16,127,-2.529846906,0.09528752035
16,130,-2.665362832,-0.5502085127
16,133,-2.516223575,-1.411269014
16,136,-2.110809034,-2.293587418
16,139,-1.875775602,-2.793727527
16,142,-1.831885792,-2.713348023
16,145,-2.050807851,-2.761421579
16,148,-2.238382598,-3.085777232
16,151,-2.019545264,-2.672299712
16,154,-1.87805444,-1.687248319
16,157,-1.747849143,-0.6736528712
16,160,-1.894758603,-0.1093373186
16,163,-2.151995933,0.1840317908
16,166,-2.268755839,0.1840232667
16,169,-2.380413587,-0.1232229399
16,172,-2.646984099,-0.4179117597
16,175,-2.803564013,-0.6578829063
16,178,-2.873041988,-0.3407310294
19,4,-3.416345024,0.005972976881
19,7,-3.112700014,0.1810097647
19,10,-2.869134157,0.04192730229
19,13,-2.977396068,-0.1872970202
19,16,-2.760736115,-0.7433978144
19,19,-2.471389236,-0.5635152082
19,22,-2.257639852,-0.2164155914
19,25,-2.031293145,-0.1341189655
19,28,-1.907291394,-0.4093705006
19,31,-2.044499389,-0.9242635631
19,34,-2.448624103,-0.7637222688
19,37,-2.876941758,-0.6749935561
19,40,-3.186082119,-0.8462197865
19,43,-3.367335353,-1.229941216
19,46,-3.316621559,-1.714069681
19,49,-3.077011185,-2.204662915
19,52,-2.683084507,-2.425410159
19,55,-2.539502467,-2.139239666
19,58,-2.591224865,-1.339894323
19,61,-2.820499211,-0.772383251
19,64,-3.114186503,-0.4377772542
19,67,-3.262329617,-0.06575241329
19,70,-3.153565714,0.2247133298
19,73,-2.920213109,0.4075148334
19,76,-2.96983762,0.5931639843
19,79,-2.83026654,0.5550424858
19,82,-2.234455083,-0.09867160978
19,85,-1.931443318,-0.8975663717
19,88,-2.117584608,-0.7205984717
19,91,-2.404732129,-0.335153818
19,94,-2.535732359,-0.1377107264
19,97,-2.703697911,-0.009931283917
19,100,-2.835600631,-0.1970481108
19,103,-2.624719317,-0.590076266
19,106,-2.312104093,-0.4732335385
19,109,-2.208309429,-0.4054256665
19,112,-2.167512344,-0.4824914198
19,115,-2.101068853,-0.4487315206
19,118,-2.073446343,-0.3412056017
19,121,-2.144592944,-0.1517754836
19,124,-2.141111845,0.03332119772
19,127,-2.030368156,-0.04404610585
19,130,-2.283731251,-0.5515918613
19,133,-2.340221299,-1.017038337
19,136,-2.26660549,-1.505017753
19,139,-2.264743897,-1.70261763
19,142,-2.225972155,-1.287768533
19,145,-2.571109103,-1.230335084
19,148,-2.774455153,-2.018271473
19,151,-2.07011236,-2.040491967
19,154,-1.874026821,-1.14587288
19,157,-1.843505538,-0.2297571025
19,160,-2.19461082,0.1612888575
19,163,-2.501298633,0.3566013402
19,166,-2.651000487,0.3686780887
19,169,-2.845920567,-0.09716827466
19,172,-3.002994967,-0.5028958661
19,175,-2.97038957,-0.5086151989
19,178,-2.967084032,-0.2470249277
22,4,-3.668388435,-0.252980347
22,7,-3.389668167,0.03696729969
22,10,-3.18022581,0.1144149959
22,13,-3.332402469,-0.01192886828
22,16,-3.292907007,-0.3293277196
22,19,-3.100652718,-0.3472509486
22,22,-2.806668735,-0.2963365953
22,25,-2.401934724,-0.3119896326
22,28,-2.284599357,-0.581776118
22,31,-2.566026901,-1.01595642
22,34,-2.950940019,-0.4680717949
22,37,-3.274641604,-0.1925409649
22,40,-3.408059356,-0.2819377216
22,43,-3.448885939,-0.6677911982
22,46,-3.242634729,-1.173591158
22,49,-2.909402217,-1.706908168
22,52,-2.625902251,-2.087773046
22,55,-2.58246657,-2.08852736
22,58,-2.516291522,-1.202925092
22,61,-2.631901062,-0.6956269673
22,64,-2.84258508,-0.3928634701
22,67,-3.003582109,0.05267575848
22,70,-2.979134297,0.4077474892
22,73,-2.929911354,0.7843317369
22,76,-3.006907509,1.123945653
22,79,-2.704413716,0.8120217209
22,82,-2.014349322,-0.3793898484
22,85,-1.781888504,-0.8236174511
22,88,-1.914148954,-0.6875772082
22,91,-2.1728013,-0.4320806916
22,94,-2.516474195,-0.1866106781
22,97,-2.770196592,0.2021258324
22,100,-2.898550591,0.1967775553
22,103,-2.363860088,-0.2202840921
22,106,-1.904835785,-0.2441304306
22,109,-1.808637364,-0.3344030007
22,112,-1.826603214,-0.5683494111
22,115,-1.940152924,-0.4653160318
22,118,-2.041176289,-0.3193467522
22,121,-2.038796396,-0.1410777522
22,124,-1.955974098,0.01473356
