PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 32, filenames: A: frame0062.jpg & B: frame0063.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-1.120144356,-0.07679776571
4,7,-1.097403318,-0.06715522537
4,10,-1.095486578,0.004316121758
4,13,-1.156896074,0.1768942628
4,16,-1.266700447,0.2376010972
4,19,-1.457742616,-0.09333390454
4,22,-1.739939275,-0.415380372
4,25,-2.086934713,-1.002715808
4,28,-2.394515135,-1.623502763
4,31,-2.609699823,-2.054075775
4,34,-2.730054076,-2.192861782
4,37,-2.774517554,-1.965369582
4,40,-2.776215895,-1.466115303
4,43,-2.790562317,-0.9460648776
4,46,-2.853254723,-0.6218358554
4,49,-2.878344296,-0.3367926333
4,52,-2.910862029,0.04674448386
4,55,-2.916679305,0.448888358
4,58,-2.882985169,0.7487487342
4,61,-2.810503857,0.8966942138
4,64,-2.71376557,0.9094320541
4,67,-2.605836364,0.8568552328
4,70,-2.491414063,0.8171577045
4,73,-2.378921511,0.867437084
4,76,-2.291992518,1.062509596
4,79,-2.270017925,1.385466205
4,82,-2.309536413,1.6508555
4,85,-2.413095435,1.836467202
4,88,-2.603471071,1.796538806
4,91,-2.876912133,1.475944212
4,94,-3.172070892,1.017437156
4,97,-3.42008871,0.5334205664
4,100,-3.51441772,0.09922132057
4,103,-3.425592546,-0.1836881643
4,106,-3.189721462,-0.19586588
4,109,-2.884263726,-0.04922672099
4,112,-2.568861876,0.1034277081
4,115,-2.264000172,0.1812597686
4,118,-1.958096582,0.1813486159
4,121,-1.683100824,0.1287418791
4,124,-1.541593925,0.02160570557
4,127,-1.569529605,-0.1399817445
4,130,-1.689787477,-0.3780290482
4,133,-1.836177822,-0.6481632171
4,136,-1.97955553,-0.8769705568
4,139,-2.108473873,-1.019502341
4,142,-2.215102829,-1.05752186
4,145,-2.291424686,-1.000152573
4,148,-2.328558845,-0.897000957
4,151,-2.314641199,-0.7996301638
4,154,-2.244379636,-0.7403549189
4,157,-2.137622177,-0.7202962617
4,160,-2.021675266,-0.7226321259
4,163,-1.917449389,-0.7257443284
4,166,-1.835801028,-0.7134019826
4,169,-1.770812078,-0.6914321024
4,172,-1.721454012,-0.669297701
4,175,-1.695104701,-0.6524614985
4,178,-1.68827722,-0.6445674769
7,4,-1.11534618,-0.07868458504
7,7,-1.071065761,-0.07066977972
7,10,-1.052628288,0.01191336768
7,13,-1.12094709,0.2838463302
7,16,-1.221785257,0.4728599415
7,19,-1.419764109,-0.06610661969
7,22,-1.728409988,-0.3368847067
7,25,-2.137805903,-1.083794118
7,28,-2.479522647,-1.851290325
7,31,-2.693829058,-2.367211586
7,34,-2.793477818,-2.558887012
7,37,-2.810753176,-2.260631892
7,40,-2.791613229,-1.588550501
7,43,-2.8188079,-0.9198091116
7,46,-2.952727887,-0.6278155585
7,49,-2.965317662,-0.3777118404
7,52,-2.980467783,0.07412193155
7,55,-2.958973067,0.5751036488
7,58,-2.90948123,0.9221539726
7,61,-2.821549987,1.048692131
7,64,-2.710990194,0.9805319464
7,67,-2.59529144,0.8374038464
7,70,-2.47284847,0.7239220003
7,73,-2.349109488,0.7407842086
7,76,-2.251191252,0.9679618781
7,79,-2.244379732,1.414685969
7,82,-2.296791809,1.714515374
7,85,-2.378607239,1.970456439
7,88,-2.560103564,1.965646328
7,91,-2.871584828,1.585111525
7,94,-3.231929985,1.04673954
7,97,-3.571866332,0.4698859175
7,100,-3.699701365,-0.07321824632
7,103,-3.583151211,-0.4408212918
7,106,-3.280640845,-0.3603311259
7,109,-2.915263886,-0.07284239515
7,112,-2.567580028,0.1685611126
7,115,-2.250648541,0.2663654024
7,118,-1.901474649,0.2547850439
7,121,-1.541917368,0.2032059544
7,124,-1.370735867,0.09632432074
7,127,-1.458337149,-0.06243656686
7,130,-1.644304955,-0.3510197432
7,133,-1.829516806,-0.6911737585
7,136,-1.992068396,-0.9680490862
7,139,-2.13254989,-1.132536749
7,142,-2.249656986,-1.16013379
7,145,-2.337716352,-1.051755223
7,148,-2.38766114,-0.8928689687
7,151,-2.376540263,-0.7607579702
7,154,-2.283764249,-0.7015698462
7,157,-2.144467291,-0.7032847871
7,160,-2.002120266,-0.7313590713
7,163,-1.88394146,-0.7506113897
7,166,-1.804221116,-0.7319087362
7,169,-1.738940539,-0.6969392131
7,172,-1.683740629,-0.6647864228
7,175,-1.660589267,-0.641341288
7,178,-1.664181339,-0.6321768992
10,4,-1.161991739,-0.04912052714
10,7,-1.088120414,-0.0159534352
10,10,-1.066604519,0.07546513402
10,13,-1.159159021,0.383337617
10,16,-1.257990706,0.787413742
10,19,-1.486497333,-0.2157599827
10,22,-1.830728651,-0.3944305952
10,25,-2.328978453,-1.38566732
10,28,-2.703259859,-2.294890816
10,31,-2.895311536,-2.890316581
10,34,-2.95206736,-3.210486284
10,37,-2.931745376,-2.845493818
10,40,-2.91101413,-1.926656786
10,43,-3.018523244,-1.01422318
10,46,-3.343740096,-0.7246782565
10,49,-3.330096705,-0.454023977
10,52,-3.232943944,0.1712920275
10,55,-3.086958292,0.8919636914
10,58,-2.981847624,1.329965764
10,61,-2.847077896,1.399061806
10,64,-2.700575197,1.13857722
10,67,-2.581426793,0.8127643166
10,70,-2.469768733,0.5687366719
10,73,-2.364685863,0.5304389099
10,76,-2.289264893,0.7974706891
10,79,-2.351521238,1.453508918
10,82,-2.476208482,1.718275007
10,85,-2.483976459,2.012941794
10,88,-2.596332466,2.084366989
10,91,-2.922944436,1.676716448
10,94,-3.348252945,1.061039969
10,97,-3.839970802,0.3413649151
10,100,-4.008139269,-0.3914571414
10,103,-3.837608914,-0.9387762488
10,106,-3.420537055,-0.6355446901
10,109,-2.956126601,-0.06592046446
10,112,-2.558326639,0.3269455183
10,115,-2.23987274,0.4382482393
10,118,-1.823530805,0.3847250924
10,121,-1.289609131,0.3358745295
10,124,-1.05813453,0.2207109629
10,127,-1.278581035,0.06678167734
10,130,-1.589030875,-0.3541073992
10,133,-1.834533448,-0.8397564468
10,136,-2.023109126,-1.196276158
10,139,-2.180806488,-1.393954478
10,142,-2.316599125,-1.393225625
10,145,-2.427739839,-1.155275591
10,148,-2.50813737,-0.8663085653
10,151,-2.509038668,-0.6551812384
10,154,-2.362399432,-0.6057433329
10,157,-2.149072225,-0.6645381346
10,160,-1.951938712,-0.752557238
10,163,-1.806650104,-0.8104293578
10,166,-1.742153284,-0.7717578863
10,169,-1.680199558,-0.7078988078
10,172,-1.608078968,-0.6580979796
10,175,-1.59268977,-0.6223322232
10,178,-1.625154368,-0.6128341856
13,4,-1.388853315,-0.01051313762
13,7,-1.293159843,0.142336296
13,10,-1.338785644,0.3570571869
13,13,-1.396395034,0.2556506562
13,16,-1.53127962,0.6297067728
13,19,-1.857723978,-0.5224300779
13,22,-2.247272536,-1.036836271
13,25,-2.757791544,-1.911248328
13,28,-3.114840212,-2.600347517
13,31,-3.242762389,-3.127523518
13,34,-3.242327476,-3.647519375
13,37,-3.19297369,-3.422369653
13,40,-3.242408628,-2.520072469
13,43,-3.58402076,-1.578999769
13,46,-4.154281622,-0.9936521667
13,49,-4.209868257,-0.4252393183
13,52,-3.757354085,0.4072125604
13,55,-3.330447629,1.446345028
13,58,-3.133748205,1.986215159
13,61,-2.897284199,1.941825131
13,64,-2.67136085,1.343900706
13,67,-2.581897826,0.7978026758
13,70,-2.554329482,0.4646757639
13,73,-2.572151418,0.4143650982
13,76,-2.637738096,0.7115055926
13,79,-2.812001903,1.454319712
13,82,-3.139124818,1.550677248
13,85,-2.990582608,1.567497746
13,88,-2.934793973,1.755806944
13,91,-3.135950185,1.6071728
13,94,-3.481035471,1.038003449
13,97,-4.02304251,0.1762330545
13,100,-4.161237573,-0.7139148679
