PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 51, filenames: A: frame0100.jpg & B: frame0101.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-1.77869288,-0.04693405076
4,7,-1.379050424,-0.03339362862
4,10,-0.6811683321,-0.01301487102
4,13,0.1037881689,-0.03183052081
4,16,0.756128157,-0.0852781894
4,19,1.270047373,-0.09217310923
4,22,1.654374063,-0.2080555541
4,25,1.850342226,-0.3293271193
4,28,1.994364914,-0.4152315933
4,31,1.999259817,-0.5233312869
4,34,1.922411015,-0.4964845025
4,37,1.975744419,-0.3018966956
4,40,2.174412455,-0.04095828439
4,43,2.324657275,0.1950804323
4,46,2.352634065,0.3980925506
4,49,2.236202282,0.5873588381
4,52,1.945186767,0.7366149284
4,55,1.480895807,0.7344839784
4,58,0.9397200691,0.5838486327
4,61,0.3830093106,0.2941547208
4,64,-0.1520716586,-0.03320019263
4,67,-0.5997606135,-0.3134809122
4,70,-0.8238732426,-0.5813897462
4,73,-0.5332057718,-0.7742690885
4,76,0.2645597117,-0.9965417908
4,79,1.108266831,-1.237156382
4,82,1.758591337,-1.288022182
4,85,2.158459487,-1.197818847
4,88,2.338831264,-0.9858449958
4,91,2.344403201,-0.5641078631
4,94,2.218386664,-0.08173782142
4,97,2.014644956,0.7176280124
4,100,1.805799599,1.367878965
4,103,1.499683227,1.405098808
4,106,1.275522416,1.173650572
4,109,1.228042092,0.9299482108
4,112,1.351390287,0.7234370724
4,115,1.587471066,0.518620365
4,118,1.869155596,0.328874827
4,121,1.988237555,0.1861123392
4,124,1.9101495,0.1348822403
4,127,1.783223651,0.1039938526
4,130,1.689758457,0.06748852694
4,133,1.628559658,0.02718927412
4,136,1.621046414,-0.006617894774
4,139,1.643273537,-0.029349752
4,142,1.700104304,-0.06508382363
4,145,1.752278064,-0.1314834779
4,148,1.61813617,-0.2416810845
4,151,1.212252652,-0.385904894
4,154,0.6004979665,-0.5197972387
4,157,-0.1107767971,-0.6393952385
4,160,-0.6227944103,-0.8431239936
4,163,-1.123016221,-1.184216688
4,166,-1.471976699,-1.622062116
4,169,-1.561542913,-2.146847043
4,172,-1.598392162,-2.68912466
4,175,-1.62493509,-3.143791334
4,178,-1.671987086,-3.272610358
7,4,-2.189020125,-0.06542769214
7,7,-1.67532849,-0.04273568484
7,10,-0.7883941998,0.01379512655
7,13,0.1562442492,-0.002374386608
7,16,0.8271340933,-0.09825190152
7,19,1.311082379,-0.05749586587
7,22,1.678641516,-0.2323129274
7,25,1.79149519,-0.3835466749
7,28,1.962019638,-0.4470500319
7,31,1.942358591,-0.6330808426
7,34,1.772519331,-0.6190278864
7,37,1.805223108,-0.3647646336
7,40,2.075675435,-0.03983925226
7,43,2.269402074,0.2230409776
7,46,2.33164413,0.4378318249
7,49,2.250345235,0.6585590369
7,52,1.975948629,0.8754515352
7,55,1.483386171,0.8794448156
7,58,0.9186212387,0.7095375146
7,61,0.3318914532,0.3471053421
7,64,-0.2643539996,-0.04516599905
7,67,-0.8114774738,-0.3276414029
7,70,-1.181640441,-0.6192910605
7,73,-0.8802000189,-0.7647208782
7,76,0.141737252,-1.020536785
7,79,1.12504999,-1.380759699
7,82,1.817598318,-1.424103881
7,85,2.194424836,-1.32075398
7,88,2.335379954,-1.12621044
7,91,2.30914086,-0.6191927529
7,94,2.150927777,-0.2028098884
7,97,1.910733133,0.8704835502
7,100,1.738648641,1.753372971
7,103,1.374678763,1.608288249
7,106,1.131588122,1.216718829
7,109,1.097911154,0.91546444
7,112,1.250979554,0.7130215705
7,115,1.515148692,0.5011053176
7,118,1.874792568,0.2840621352
7,121,1.994470334,0.112027587
7,124,1.854698418,0.09642517337
7,127,1.711139251,0.09307788895
7,130,1.64128184,0.06939228354
7,133,1.586122383,0.02862506862
7,136,1.587464383,-0.005878491911
7,139,1.595301046,-0.01184304534
7,142,1.656879431,-0.03303979146
7,145,1.784405127,-0.09298868021
7,148,1.703908036,-0.2108325196
7,151,1.291248901,-0.3732477499
7,154,0.635266458,-0.5007071336
7,157,-0.2255019868,-0.5697680638
7,160,-0.7037741892,-0.7442040105
7,163,-1.28797643,-1.10466982
7,166,-1.684354976,-1.5472277
7,169,-1.68104753,-2.083782414
7,172,-1.694642815,-2.610074155
7,175,-1.709549303,-3.097626992
7,178,-1.76374069,-3.195257834
10,4,-3.143299907,-0.09613536482
10,7,-2.398417598,-0.07873487313
10,10,-1.158981643,0.05176733981
10,13,0.01550090494,0.02400290662
10,16,0.6344500862,-0.1915133623
10,19,0.9634107155,-0.1033349807
10,22,1.212540467,-0.3896872605
10,25,1.135294864,-0.5763044553
10,28,1.367586831,-0.5242056635
10,31,1.366783419,-0.8300886413
10,34,1.099674659,-0.81405318
10,37,1.072379891,-0.4634112783
10,40,1.378105001,-0.04082981497
10,43,1.592699279,0.2612860049
10,46,1.718215255,0.4852816783
10,49,1.727129635,0.727713168
10,52,1.549276509,1.04337794
10,55,1.112848186,1.052961592
10,58,0.6228749971,0.8684185452
10,61,0.0819875171,0.4036927321
10,64,-0.536283484,-0.08191587979
10,67,-1.172388614,-0.3524203541
10,70,-1.748757886,-0.6670989992
10,73,-1.507779355,-0.684749293
10,76,-0.3047925746,-1.010181873
10,79,0.7082205641,-1.569622766
10,82,1.337169274,-1.557559844
10,85,1.59686525,-1.40214685
10,88,1.651007496,-1.214227372
10,91,1.614451453,-0.550555007
10,94,1.466194592,-0.3642504677
10,97,1.224064454,1.109000623
10,100,1.197707715,2.280920467
10,103,0.866447927,1.732266216
10,106,0.716272761,1.13557511
10,109,0.7307974508,0.793388107
10,112,0.8804270888,0.652924505
10,115,1.075245114,0.4828237241
10,118,1.44848834,0.2235110115
10,121,1.505542934,-0.01360026361
10,124,1.313488413,0.0293279397
10,127,1.255085185,0.07480590592
10,130,1.322600151,0.07632475896
10,133,1.32548198,0.02144850138
10,136,1.336611603,-0.03321801056
10,139,1.258539825,-0.009225867078
10,142,1.220477488,0.003487891196
10,145,1.36570511,-0.03660301418
10,148,1.351157758,-0.1558020011
10,151,1.007429758,-0.3344858284
10,154,0.4165151105,-0.4530572162
10,157,-0.6104561643,-0.469312357
10,160,-0.9947686103,-0.6144003953
10,163,-1.692137382,-1.016369082
10,166,-2.134243519,-1.438460896
10,169,-1.977753643,-1.950643352
10,172,-1.979500576,-2.316173941
10,175,-1.988108029,-2.711094627
10,178,-2.008335615,-2.856471192
13,4,-4.756945732,-0.06012114096
13,7,-3.643452101,-0.1309500983
13,10,-1.945289275,0.08364061307
13,13,-0.7354426209,-0.04764592258
13,16,-0.272949249,-0.3860609199
13,19,-0.2888903433,-0.5538460086
13,22,-0.4942955279,-0.803699905
13,25,-0.7008904828,-0.9724129071
13,28,-0.5261629428,-0.6917424042
13,31,-0.3643126947,-0.9828428182
13,34,-0.4311469384,-0.9081627067
13,37,-0.5724129979,-0.5419907048
13,40,-0.576931782,-0.08064958424
13,43,-0.410074587,0.2703159841
13,46,-0.1656941737,0.4917043382
13,49,-0.03481579639,0.6338144786
13,52,-0.01841562905,0.8788652477
13,55,-0.1205779125,0.9418110977
13,58,-0.2853495921,0.7881676031
13,61,-0.588830007,0.3477113877
13,64,-1.047482943,-0.1277776419
13,67,-1.621853361,-0.4488240946
13,70,-2.106787731,-0.6301046725
13,73,-2.027219054,-0.4805634605
13,76,-1.414439966,-0.9546790144
13,79,-0.838899519,-1.497833065
13,82,-0.5426590604,-1.431486742
13,85,-0.5349790873,-1.20270424
13,88,-0.5903527153,-0.7945969382
13,91,-0.5032876698,-0.2313804749
13,94,-0.493729862,-0.1438262953
13,97,-0.5272080096,1.267302377
13,100,-0.4228814496,2.080211274
13,103,-0.2656655911,1.261262903
13,106,-0.03646126369,0.7387507624
13,109,0.03508003094,0.4465248332
13,112,0.01524511912,0.4600490606
13,115,-0.09386960792,0.5302826556
13,118,-0.1187080346,0.2312388945
13,121,-0.2681176553,-0.05503829916
13,124,-0.2635344776,-0.0264267059
13,127,0.04026919574,0.07160433329
13,130,0.4163754949,0.09902132066
13,133,0.6164560871,-0.02917828147
13,136,0.6032991893,-0.1771077398
13,139,0.350039869,-0.131100159
13,142,0.01662661948,-0.04137287676
13,145,-0.2079820626,-0.02879517978
13,148,-0.259435411,-0.1060521781
13,151,-0.3034495802,-0.2129940276
13,154,-0.5926239614,-0.2914071022
13,157,-1.262893652,-0.4392247591
13,160,-1.80254483,-0.6400324303
13,163,-2.344365154,-1.061430575
13,166,-2.605238149,-1.446462776
13,169,-2.510137902,-1.915080296
13,172,-2.448225652,-2.083056614
13,175,-2.371012073,-2.406312799
13,178,-2.322406036,-2.559185621
16,4,-6.678871968,0.2890738606
16,7,-4.966780205,-0.01960845208
16,10,-2.571647301,0.217143397
16,13,-1.276329851,-0.1740340119
16,16,-0.884509794,-0.7826573092
16,19,-1.014116116,-1.158110653
16,22,-1.54720909,-1.195479103
16,25,-1.999587861,-1.139503355
16,28,-1.832979453,-0.7134820005
16,31,-1.63899105,-0.9700704236
16,34,-1.684971038,-0.9668912501
16,37,-1.867028342,-0.6109730264
16,40,-1.929274182,-0.1248967115
16,43,-1.626618002,0.3231754224
16,46,-1.176411326,0.5007398882
16,49,-1.070663566,0.1911539969
16,52,-1.117279495,0.007145718583
16,55,-1.109568319,0.2379244222
16,58,-1.102401108,0.3918073297
16,61,-1.312487273,0.1313052982
16,64,-1.615547633,-0.2914378036
16,67,-2.176852479,-0.6454287616
16,70,-2.716959524,-0.6410283442
16,73,-2.673539291,-0.4250183308
16,76,-2.356744513,-0.7848737045
16,79,-2.085913139,-1.205059093
16,82,-1.980697126,-1.13491912
16,85,-2.059610692,-0.8940703217
16,88,-2.09606326,-0.310678308
16,91,-1.838010077,0.003453291554
16,94,-1.679149989,0.2350369525
16,97,-1.700871286,1.202472549
16,100,-1.358640886,1.145886331
16,103,-1.070427363,0.6593484109
16,106,-0.7368170954,0.3158192978
16,109,-0.7395921173,-0.03658122141
16,112,-0.943241179,0.1701477322
16,115,-1.331835548,0.7014406726
16,118,-1.599476637,0.4382460638
16,121,-1.663766467,0.1370053773
16,124,-1.463462466,0.1428776678
16,127,-1.034821996,0.201822796
16,130,-0.5575918137,0.1573381629
16,133,-0.2458294924,-0.1934309562
16,136,-0.2152594959,-0.6263854131
16,139,-0.4097004488,-0.5588128426
16,142,-0.8107296545,-0.2859498914
16,145,-1.311135787,-0.1230201086
16,148,-1.487041255,-0.04115288316
16,151,-1.46499067,0.0424656711
16,154,-1.773194839,0.03824019423
16,157,-2.228443404,-0.4429697116
16,160,-2.482259219,-0.8338130296
16,163,-2.716350446,-1.16798428
16,166,-2.790850789,-1.59934765
16,169,-2.732070506,-2.166894083
16,172,-2.746869981,-2.249368658
16,175,-2.684332056,-2.440999832
16,178,-2.59474373,-2.487494523
19,4,-7.580423758,1.109255505
19,7,-5.276410601,0.6030245656
19,10,-2.65745213,0.3591936685
19,13,-1.407907915,-0.2652891986
19,16,-1.014652305,-0.8622265271
19,19,-1.360786449,-0.8820665461
19,22,-1.906683296,-0.8602098719
19,25,-2.311793754,-0.6913311196
19,28,-2.295899989,-0.3552993519
19,31,-2.244985604,-0.9094735685
19,34,-2.364383338,-0.8599664807
19,37,-2.508355453,-0.5199409877
19,40,-2.47550784,-0.008491638218
19,43,-2.372563946,0.3751339802
19,46,-2.044135376,0.3032745821
19,49,-1.773885318,-0.3822868407
19,52,-1.761702498,-0.9282169338
19,55,-1.888460313,-0.6174306512
19,58,-1.872266758,-0.3718522829
19,61,-1.949320753,-0.4651610005
19,64,-2.033660665,-0.7662413543
19,67,-2.609661719,-0.9236753057
19,70,-3.386847533,-0.6637339295
19,73,-3.248928892,-0.4056629936
19,76,-2.914597034,-0.591691914
19,79,-2.686120269,-0.9646718062
19,82,-2.620137328,-0.9278389999
19,85,-2.695031825,-0.6422949261
19,88,-2.689863015,-0.2258055946
19,91,-2.320619782,-0.1815553975
19,94,-1.976911019,-0.05591288715
19,97,-1.977181347,0.5872957871
19,100,-1.74039914,0.4378224013
19,103,-1.675052098,0.189065954
19,106,-1.530677907,-0.05786290621
19,109,-1.569603834,-0.5414327848
19,112,-1.864036384,-0.2171252618
19,115,-2.533757824,0.7329417376
19,118,-2.677679576,0.9240261639
19,121,-2.686117841,0.7888219825
19,124,-2.282416567,0.5287717253
19,127,-1.848515929,0.3649627487
19,130,-1.449698637,0.1551001625
19,133,-1.349205898,-0.3375595548
19,136,-1.530646355,-1.138523391
19,139,-1.177547681,-1.193279405
19,142,-1.26968223,-0.7404663247
19,145,-1.63524298,-0.3536216318
19,148,-1.799309932,-0.09968344082
19,151,-1.775524808,0.03130844692
19,154,-2.023422276,-0.08838578615
19,157,-2.343845463,-0.5919042758
19,160,-2.498697714,-1.161248036
19,163,-2.550631999,-1.504974569
19,166,-2.566782529,-1.792311076
19,169,-2.740914901,-2.380791851
19,172,-3.011979499,-2.249787424
19,175,-3.008265943,-2.432159502
19,178,-2.847320847,-2.400848349
22,4,-5.660134137,1.267550262
22,7,-4.317307873,0.7878361898
22,10,-2.71462497,0.2874661195
22,13,-1.72108238,-0.2919878345
22,16,-1.253711608,-0.6576322937
22,19,-1.615253791,-0.3461333723
22,22,-1.985722949,-0.3868097854
22,25,-2.08510015,-0.2535876303
22,28,-2.266574564,-0.4023765056
22,31,-2.487548549,-1.181254588
22,34,-2.682359547,-0.7418458524
22,37,-2.755676969,-0.2069872262
22,40,-2.730081526,0.3475227004
22,43,-2.976544385,0.6282350335
22,46,-2.964533057,0.4732605367
22,49,-2.569585989,-0.3928711912
22,52,-2.533327839,-1.018356408
22,55,-2.688961693,-0.9731670918
22,58,-2.394338326,-1.135446459
22,61,-2.145434439,-1.488891004
22,64,-2.053984692,-1.805358458
22,67,-2.316787044,-1.198882015
22,70,-3.015012392,-0.700216276
22,73,-3.159938151,-0.4245764547
22,76,-3.005633198,-0.6078230637
22,79,-2.853543625,-1.043745734
22,82,-2.811478845,-0.9589959248
22,85,-2.909117824,-0.6336470528
22,88,-2.954813568,-0.3906450103
22,91,-2.526503182,-0.6376951896
22,94,-1.978448687,-0.6604092879
22,97,-1.627334797,-0.4507689043
22,100,-1.563057648,-0.4251833032
22,103,-1.727700592,-0.3296275746
22,106,-1.872604891,-0.2974127112
22,109,-2.036290415,-0.382991749
22,112,-2.172583473,0.1497288981
22,115,-2.479837021,1.120814719
22,118,-2.67357025,1.229923755
22,121,-2.680582184,0.8155139647
22,124,-2.38616979,0.4756489313
22,127,-2.255247185,0.3443729535
22,130,-2.170929837,0.2064870344
22,133,-2.23965281,-0.1775883289
22,136,-2.370112355,-0.9386028735
22,139,-1.971027575,-1.005912115
22,142,-1.734665259,-0.7387754023
22,145,-1.885755212,-0.412434549
22,148,-1.994519875,-0.1376343471
22,151,-1.99882064,-0.01042380713
22,154,-2.167471056,-0.2003793158
22,157,-2.489086518,-0.6300507159
22,160,-2.766101878,-1.323912946
22,163,-2.764232443,-1.71018277
22,166,-2.750844756,-1.687088521
22,169,-3.079266635,-1.749460779
22,172,-3.475127265,-1.487616183
22,175,-3.45301006,-1.794072318
22,178,-3.148854649,-1.876743242
25,4,-3.223269405,1.247524385
25,7,-3.111709582,0.7877727796
