PIVlab by W.Th. & E.J.S., ASCII chart output - 25-Aug-2019
FRAME: 8, filenames: A: frame0014.jpg & B: frame0015.jpg, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame]
4,4,-4.307133639,-0.9954536119
4,7,-4.191495058,-1.081777168
4,10,-3.929619503,-1.179238221
4,13,-3.513225607,-1.180050335
4,16,-3.082208848,-1.072095105
4,19,-2.899779308,-1.080905871
4,22,-2.86579327,-1.151935481
4,25,-2.824167898,-1.275462052
4,28,-2.655598756,-1.494946059
4,31,-2.31234318,-1.688837447
4,34,-1.88591843,-1.78575386
4,37,-1.529317391,-1.730349311
4,40,-1.375619008,-1.465983716
4,43,-1.302196962,-1.084007122
4,46,-1.20806621,-0.6655110596
4,49,-1.064582449,-0.2449273723
4,52,-0.8733596587,0.1672982303
4,55,-0.6387329116,0.5732775008
4,58,-0.3590937683,0.9776013406
4,61,-0.02453317708,1.376515902
4,64,0.3830647202,1.755874783
4,67,0.8828868132,2.09127858
4,70,1.463402934,2.350028267
4,73,2.023905793,2.490071041
4,76,2.387955507,2.49478244
4,79,2.584366789,2.285798333
4,82,2.672484808,1.937246565
4,85,2.671100343,1.610312391
4,88,2.589438465,1.331415165
4,91,2.451815459,1.064349638
4,94,2.296912125,0.6288715578
4,97,2.071022578,0.2639082937
4,100,1.698976978,-0.01570515595
4,103,1.19048076,-0.1952141184
4,106,0.7570668422,-0.2395738791
4,109,0.3723314082,-0.07821307927
4,112,-0.1457557102,0.2532288404
4,115,-0.663251881,0.3844114072
4,118,-1.036541972,0.02229172289
4,121,-1.276984991,-0.3892144414
4,124,-1.338712952,-0.6964775886
4,127,-1.348305603,-0.8770957307
4,130,-1.443292714,-0.9042081135
4,133,-1.574020091,-0.8753781238
4,136,-1.681630494,-0.8807969916
4,139,-1.745864271,-0.9324921486
4,142,-1.768502302,-0.9233480392
4,145,-1.771291554,-0.771051408
4,148,-1.74543564,-0.4653737383
4,151,-1.687015759,-0.1028612684
4,154,-1.614815202,0.02737025739
4,157,-1.553058174,-0.298682163
4,160,-1.475803308,-0.5662827418
4,163,-1.390906796,-0.5858260936
4,166,-1.349464053,-0.3618913473
4,169,-1.276575161,-0.07134194977
4,172,-1.181314202,0.1102740652
4,175,-1.165527024,0.2080645392
4,178,-1.238758339,0.1591345208
7,4,-4.432139742,-0.9093463147
7,7,-4.334921999,-1.076325944
7,10,-4.073494735,-1.283502494
7,13,-3.571301831,-1.321211428
7,16,-2.986059484,-1.087888308
7,19,-2.826755117,-1.077108832
7,22,-2.880142449,-1.113632614
7,25,-2.928131197,-1.206372399
7,28,-2.797307828,-1.516617991
7,31,-2.391419016,-1.783040678
7,34,-1.868532149,-1.929366311
7,37,-1.440590149,-1.903597629
7,40,-1.336014437,-1.58228231
7,43,-1.311720533,-1.138050427
7,46,-1.238644749,-0.6807290338
7,49,-1.101421664,-0.2409002237
7,52,-0.9128749588,0.174361895
7,55,-0.6829708312,0.5787926435
7,58,-0.4118451159,0.99222738
7,61,-0.08654302318,1.415317175
7,64,0.3178608557,1.831387713
7,67,0.8318853712,2.208802322
7,70,1.455077945,2.509486462
7,73,2.067982609,2.664256713
7,76,2.389067798,2.700749327
7,79,2.545019763,2.445539234
7,82,2.624820252,1.999115934
7,85,2.618692345,1.63662779
7,88,2.523232906,1.358001713
7,91,2.371346078,1.144531378
7,94,2.246443573,0.5579020665
7,97,2.055017808,0.140809098
7,100,1.686166096,-0.1529455512
7,103,1.095971974,-0.3366266861
7,106,0.684283828,-0.3830652661
7,109,0.3885967709,-0.1510857921
7,112,-0.1765821375,0.3909962724
7,115,-0.7611002699,0.6740482277
7,118,-1.136629109,0.1205290946
7,121,-1.390870512,-0.4004160005
7,124,-1.384700537,-0.7691489811
7,127,-1.321845048,-0.9854600892
7,130,-1.431771833,-0.9576132238
7,133,-1.591007316,-0.8617204467
7,136,-1.712530681,-0.855505427
7,139,-1.775604878,-0.9928896385
7,142,-1.783736804,-1.066658031
7,145,-1.79272568,-0.9291526467
7,148,-1.770300622,-0.5499557642
7,151,-1.703944633,-0.01093948459
7,154,-1.625609645,0.2373308673
7,157,-1.585625874,-0.3273437179
7,160,-1.518878507,-0.7236162907
7,163,-1.420412344,-0.7573704849
7,166,-1.410480428,-0.4094495466
7,169,-1.332710127,0.03794272771
7,172,-1.198715183,0.2426343079
7,175,-1.187779014,0.3322588058
7,178,-1.337219027,0.1397788068
10,4,-4.654435329,-0.6604890548
10,7,-4.604596649,-1.027792593
10,10,-4.390964705,-1.526798917
10,13,-3.805945286,-1.743183118
10,16,-2.950185771,-1.290229643
10,19,-2.793974857,-1.26169921
10,22,-2.939481176,-1.188685903
10,25,-3.119744196,-1.144346936
10,28,-3.070996506,-1.61056393
10,31,-2.572739833,-1.953501572
10,34,-1.947055107,-2.136645648
10,37,-1.447614313,-2.153190867
10,40,-1.408827106,-1.731298776
10,43,-1.406110774,-1.197474623
10,46,-1.321776514,-0.6869133823
10,49,-1.17372909,-0.2160766645
10,52,-0.9825598322,0.1960863331
10,55,-0.760802779,0.5856415384
10,58,-0.5107214383,1.012999457
10,61,-0.2133794225,1.480841911
10,64,0.1602626121,1.958129286
10,67,0.6378972482,2.387638743
10,70,1.208304657,2.735441651
10,73,1.738683608,2.854567404
10,76,1.832203547,2.933033604
10,79,1.86905412,2.627951273
10,82,1.946121403,2.041366719
10,85,1.943666573,1.646662291
10,88,1.831056192,1.356159416
10,91,1.662977178,1.2470511
10,94,1.601269365,0.3459319699
10,97,1.47200435,-0.1690724606
10,100,1.192479532,-0.4397834269
10,103,0.5540216302,-0.592383743
10,106,0.2494009789,-0.6392690957
10,109,0.1686500066,-0.314662519
10,112,-0.3825940699,0.5050988341
10,115,-1.000063693,1.040593498
10,118,-1.322704585,0.2579596216
10,121,-1.59513567,-0.3415498956
10,124,-1.499236302,-0.8012384274
10,127,-1.342502044,-1.105789861
10,130,-1.48235172,-0.9902187152
10,133,-1.670724023,-0.7668229391
10,136,-1.800023866,-0.7167948402
10,139,-1.850618476,-1.054574193
10,142,-1.816275697,-1.353579822
10,145,-1.852449002,-1.313259723
10,148,-1.846535829,-0.8940877891
10,151,-1.778536224,-0.09340208974
10,154,-1.710862494,0.4068575727
10,157,-1.744758117,-0.4674360373
10,160,-1.742306555,-1.00782853
10,163,-1.642140759,-1.086850557
10,166,-1.69376906,-0.5298474475
10,169,-1.62241678,0.2580784358
10,172,-1.455097233,0.5018848189
10,175,-1.460260363,0.5407369173
10,178,-1.72988821,-0.004660355331
13,4,-4.912014647,-0.09004461861
13,7,-4.889142991,-0.8069616378
13,10,-4.743762797,-1.80481873
13,13,-4.239742245,-2.425864659
13,16,-3.305140843,-1.931361463
13,19,-2.956401474,-1.908736518
13,22,-3.0099418,-1.667004829
13,25,-3.232656881,-1.341726704
13,28,-3.288487055,-1.864693583
13,31,-2.771010588,-2.112402796
13,34,-2.275341133,-2.185470808
13,37,-1.983946357,-2.176779219
13,40,-1.844702293,-1.721245478
13,43,-1.672116094,-1.176745698
13,46,-1.465586552,-0.6523889284
13,49,-1.266845695,-0.1435185298
13,52,-1.062008377,0.2426432756
13,55,-0.849494644,0.5738985607
13,58,-0.6376764419,1.008743746
13,61,-0.3915567252,1.522922776
13,64,-0.08548096882,2.038921293
13,67,0.255580943,2.423032705
13,70,0.4963573579,2.698957941
13,73,0.4187669495,2.601400933
13,76,-0.05502251287,2.580991103
13,79,-0.2296535791,2.346228877
13,82,-0.1123887742,1.800205685
13,85,-0.08222905452,1.482895986
13,88,-0.2074790721,1.241107638
13,91,-0.3389680029,1.099360316
13,94,-0.3399789651,0.02593560422
13,97,-0.4655531987,-0.697604809
13,100,-0.4863483719,-0.796741482
13,103,-0.7707576221,-0.8587937525
13,106,-0.8527407151,-0.9005014425
13,109,-0.7971322191,-0.4858018465
13,112,-0.9778106166,0.2135186018
13,115,-1.383699196,0.6802583086
13,118,-1.598816051,0.3851293289
13,121,-1.772412682,-0.0472529863
13,124,-1.725341324,-0.5962693111
13,127,-1.635065654,-1.010146168
13,130,-1.738526058,-0.8808316405
13,133,-1.882896496,-0.5154904001
13,136,-1.986323953,-0.310830362
13,139,-2.002849405,-0.9020104256
13,142,-1.887546512,-1.636746365
13,145,-1.996581044,-1.857416153
13,148,-2.008864889,-1.61749638
13,151,-1.955192907,-0.7424516527
13,154,-1.961168866,-0.1558280741
13,157,-2.118140579,-0.6291093205
13,160,-2.288823498,-1.218840379
13,163,-2.291719402,-1.485166544
13,166,-2.319481951,-0.8762735614
13,169,-2.273314853,0.3732292777
13,172,-2.227358076,0.7823134496
13,175,-2.29638421,0.5744109234
13,178,-2.518820096,-0.3990654009
16,4,-5.255774958,0.9067361567
16,7,-5.04432762,-0.2526044217
16,10,-4.577437822,-1.704038586
16,13,-3.998661552,-2.23912928
16,16,-3.230120236,-2.013076314
16,19,-2.931319042,-2.539245928
16,22,-2.869190242,-2.525177833
16,25,-2.923076606,-2.232758187
16,28,-2.954212172,-2.137304027
16,31,-2.65390549,-2.035013071
16,34,-2.527380868,-1.890623613
16,37,-2.618228854,-1.871080386
16,40,-2.391839974,-1.491321309
16,43,-1.981353463,-1.065136539
16,46,-1.60556072,-0.5997546442
16,49,-1.363549954,-0.01498302916
16,52,-1.151053949,0.3078696103
16,55,-0.9386774465,0.4837354246
16,58,-0.7797949715,0.9119323119
16,61,-0.5859407288,1.43320968
16,64,-0.3081461045,1.885294695
16,67,-0.01375715474,1.984020445
16,70,0.07183813082,1.816720776
16,73,-0.3241578948,1.331014343
16,76,-1.468765067,1.029556648
16,79,-1.925959189,0.8778540451
16,82,-1.733995251,0.5441581482
16,85,-1.59778148,0.7609804222
16,88,-1.75432018,0.8760894124
16,91,-1.906400994,0.8632736838
16,94,-1.961566309,-0.1144597798
16,97,-1.992186465,-0.7662436911
16,100,-1.842767609,-0.8165787037
16,103,-1.765454988,-0.9887796797
16,106,-1.762722554,-1.203900203
16,109,-1.694708639,-1.031318627
16,112,-1.682033309,-0.4381416139
16,115,-1.968751083,-0.04612336211
16,118,-2.033072883,0.05123974459
16,121,-2.078586587,0.1403250546
16,124,-2.068977666,-0.3383769248
16,127,-2.048704253,-0.8268566178
16,130,-2.11668344,-0.7244490358
16,133,-2.190704154,-0.233022227
16,136,-2.274172041,0.3265966666
16,139,-2.241809642,-0.1431235991
16,142,-2.093392158,-1.450279119
16,145,-2.292047895,-1.999356829
16,148,-2.209932956,-2.048576159
16,151,-2.094389786,-1.108991909
16,154,-2.116683714,-0.395482482
16,157,-2.359606837,-0.5415022014
16,160,-2.668099568,-1.229917803
16,163,-2.64105308,-2.063681308
16,166,-2.629186414,-1.805246949
16,169,-2.515965328,-0.2807842717
16,172,-2.549743498,0.4026628679
16,175,-2.660203672,0.0780451012
16,178,-2.829803993,-0.7133090431
19,4,-6.278349893,1.920518106
19,7,-5.658278543,0.3681664129
19,10,-4.579210524,-1.566524386
19,13,-3.770931095,-1.988429217
19,16,-3.077090399,-1.870343929
19,19,-2.93093773,-2.324553828
19,22,-2.870343764,-2.366185786
19,25,-2.870963802,-2.094964822
19,28,-2.849252046,-1.791550403
19,31,-2.657058413,-1.47622534
19,34,-2.707820526,-1.241273682
19,37,-3.047188417,-1.444967819
19,40,-2.771758473,-1.143158289
19,43,-2.205319557,-0.9390866004
19,46,-1.749359524,-0.6445369021
19,49,-1.585766311,0.09709434867
19,52,-1.409238271,0.3278142922
19,55,-1.131250031,0.1992351646
19,58,-1.015334933,0.6555234755
19,61,-0.840110752,1.12000314
19,64,-0.4944157235,1.389616735
19,67,-0.1469311087,1.363717929
19,70,-0.09410950624,0.9500814063
19,73,-0.5298403927,0.2125261152
19,76,-1.648386981,-0.4566908289
19,79,-2.434466468,-0.8636597256
19,82,-2.594642818,-0.5115188723
19,85,-2.423125868,0.09890755523
19,88,-2.662075269,0.5926185043
19,91,-2.835577814,0.938121441
19,94,-2.874283114,0.4144978206
19,97,-2.779300333,-0.3085214755
19,100,-2.480226234,-0.5128367383
19,103,-2.140128595,-0.8772217441
19,106,-2.201544556,-1.18389623
19,109,-2.347484236,-1.540004837
19,112,-2.472901119,-1.212965413
19,115,-2.571642567,-1.054749534
19,118,-2.417045355,-0.8484684565
19,121,-2.41072314,-0.07963313292
19,124,-2.480757935,-0.2831915387
19,127,-2.539727259,-0.6349996205
19,130,-2.564915695,-0.5821761696
19,133,-2.47938854,-0.116556871
19,136,-2.435664909,0.5923940376
19,139,-2.490033279,0.4144176611
19,142,-2.643573709,-0.5303209326
19,145,-2.63643289,-1.095532873
19,148,-2.256907176,-1.108025436
19,151,-2.052798177,-0.4894237365
19,154,-1.993940657,0.0827213769
19,157,-2.097612485,0.02158861984
19,160,-2.197951402,-0.6670362828
19,163,-2.251649774,-2.377115019
19,166,-2.302123549,-2.816727876
19,169,-2.313546053,-1.876568239
19,172,-2.6531564,-1.298190122
19,175,-2.865700984,-1.409735932
19,178,-2.93469925,-1.79495304
22,4,-8.672922433,1.800779739
22,7,-7.261966688,0.6607160608
22,10,-5.363972102,-0.9702482295
22,13,-3.914411324,-1.279381879
22,16,-2.883382392,-1.013626256
22,19,-2.680941561,-1.103485557
22,22,-2.783677751,-1.381175439
22,25,-3.015246441,-1.324598855
22,28,-3.2155575,-1.172060962
22,31,-3.285481501,-0.9730965176
22,34,-2.993190473,-0.49973958
22,37,-2.746002066,-0.9297106635
22,40,-2.743872914,-0.6726423721
22,43,-2.42395911,-0.812496377
22,46,-2.226857556,-0.8884717158
22,49,-2.427525829,-0.06425835557
22,52,-2.383068629,0.1307409427
22,55,-1.790163803,-0.3668843823
22,58,-1.613958906,0.2982161332
22,61,-1.359961344,0.7628167634
22,64,-0.8023649577,0.901128317
22,67,-0.2820312578,0.9125183804
22,70,-0.1209506616,0.4915262353
22,73,-0.3601660482,-0.2849082696
22,76,-1.339894746,-1.061381583
22,79,-2.205888044,-1.58171709
22,82,-2.50760049,-1.556813591
22,85,-2.326368753,-0.4871022498
22,88,-2.481472298,0.2787311545
22,91,-2.671899112,0.5575089017
22,94,-2.67760812,0.3218024939
22,97,-2.525478123,-0.1943186648
22,100,-2.167695337,-0.6528042032
22,103,-1.69824006,-1.074890094
22,106,-1.640687756,-1.336817615
22,109,-2.05557655,-1.786516186
22,112,-2.327911412,-2.025216514
22,115,-2.315684887,-2.392694808
22,118,-2.373964633,-2.555989823
